cid,class,num_points_sdssu,num_points_sdssg,fit_z,z,t0,x0,x1,c,z_err,t0_err,x0_err,x1_err,c_err,chi,dof,message
19560,zSNII,15,19,0,0.200848,54392.02363142997,3.101855071462058e-06,5.34454257693853,-0.2403502608691099,nan,2.382144696832256,5.052053398978342e-07,2.497315352288117,0.09110056566034633,47.69972301941373,48,Minimization exited successfully.
19561,Unknown,0,0,0,0.973041,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
19566,Unknown,17,18,0,0.0835,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
19576,zSNII,17,19,0,0.205517,54383.173196704956,5.877137141424505e-06,5.555669318725331,0.04743558148172489,nan,1.386722526356607,5.602321680272811e-07,1.8880792735998726,0.11965288884280272,40.67124713012007,49,Minimization exited successfully.
19578,zSNII,15,18,0,0.281447,54397.615716389824,3.1472416751636796e-06,11.768850949747383,0.06354719773062636,nan,1.254254191298969,7.327969383648438e-07,4.859643266957417,0.12092725744854994,134.96311317268183,46,Minimization exited successfully.
19584,zSNIa,17,17,0,0.102064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
19585,Unknown,16,19,0,0.189369,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
19588,zSNII,19,20,0,0.241369,54387.092117607455,7.713077049255994e-06,3.7327710912164878,-0.19536887770377778,nan,1.3938037771731615,4.805795829304168e-07,1.1362838570928968,0.04969386905119332,59.958379322848316,53,Minimization exited successfully.
19593,zSNIa,19,19,0,0.374197,54398.29542175813,8.419010030800956e-06,0.4421775031008801,-0.1934318214693057,nan,0.641543624085898,5.610878459436582e-07,0.47129762835265904,0.037672236167677606,39.6894917274729,53,Minimization exited successfully.
19594,Unknown,19,18,0,0.096764,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
19596,SNIa,16,18,0,0.291349,54396.52265645486,1.1915253550691395e-05,0.6420496892492987,-0.008172953266714807,nan,0.4538357618730515,5.439159743972884e-07,0.5177466143206007,0.040489808637228265,40.856484299974454,47,Minimization exited successfully.
19599,zSNIbc,0,17,0,0.505684,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
19601,Unknown,10,18,0,0.361812,54374.050748553826,8.990902161029265e-06,0.6001676816268786,-0.44109878986248924,nan,1.0547663604265836,5.96362491784195e-07,0.1199004413393698,0.026506355337108614,291.6399726913917,42,Minimization exited successfully.
19603,Unknown,0,20,0,0.767935,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
19604,SNIa,15,19,0,0.294479,54396.5166142007,6.538592872382381e-06,1.3540109842765162,0.10111685105890034,nan,0.84846012268099,5.827467588675505e-07,1.0436642268479093,0.09089940784579129,90.46440828308187,49,Minimization exited successfully.
19616,SNIa,17,17,0,0.164548,54403.371057154254,4.79683407309473e-05,0.23744396133047463,-0.024840400055303823,nan,0.13044415420881705,8.378596979472226e-07,0.17493482949496467,0.017425461870293337,57.96482562141746,47,Minimization exited successfully.
19619,zSNIa,16,20,0,0.258812,54391.419914220096,8.981832810197616e-06,-1.7465407420275425,-0.11341574075526552,nan,0.6891756224395067,6.366073017021734e-07,0.6211802762476324,0.09403448359001594,74.30439615580246,52,Minimization exited successfully.
19625,SNIa?,17,18,0,0.303835,54395.54790068034,9.844150951144372e-06,-0.7000558858756151,-0.058523501455737606,nan,0.5110238504821609,6.543908586885315e-07,0.5507061552670004,0.06091355871168219,47.38433809432404,50,Minimization exited successfully.
19626,SNIa,5,18,0,0.112296,54402.082655202816,2.939324119044327e-05,2.9222859748823007,0.14115544301927152,nan,0.24420284882944543,1.5363627102879352e-06,0.4972150464726765,0.20490942779765045,23.404254312267064,19,Minimization exited successfully.
19629,zSNII,20,20,0,0.133865,54400.847285539596,4.843922685729488e-06,28.96735045268562,-0.17343591217817267,nan,0.3076899244697415,1.075635426070054e-06,8.022001261878751,0.05196853429768004,565.5944883430091,36,Minimization exited successfully.
19632,SNIa,18,18,0,0.313762,54396.82263906376,1.092568613452739e-05,0.1492985401652874,-0.10005152386006934,nan,0.475138894351403,6.54165381736639e-07,0.5137623174809103,0.054042790270073714,43.50429589673236,51,Minimization exited successfully.
19640,zSNII,16,16,0,0.108415,54402.92947810373,2.021773604569188e-05,1.8917213106300432,-0.38485510581362903,nan,0.44427268390427344,1.6192415727667748e-06,0.8849262447108458,0.037729677058947496,89.53037508771345,28,Minimization exited successfully.
19652,zSNIa,14,15,0,0.244421,54398.31101683175,1.0112080143306582e-05,-1.2760364633048147,0.26183131491551886,nan,0.528909400694829,7.630342670015819e-07,0.599358217579299,0.09401040014876591,39.995047562335984,40,Minimization exited successfully.
19653,Unknown,17,16,0,0.345448,54433.89336274991,5.342174760661883e-06,0.727334021604451,-0.45764636518694507,nan,1.2586331247839553,1.3913182771165272e-06,0.20076056928237157,0.06465178286824719,301.3587682385811,46,Minimization exited successfully.
19657,Unknown,15,15,0,0.336115,54392.58666089488,5.432197986915332e-06,3.2611070561929254,0.4731817918177726,nan,1.3298453700190294,7.068065079954039e-07,1.6655378591387102,0.13921922289961453,44.863787600552975,41,Minimization exited successfully.
19658,SNIa,0,14,0,0.198625,54401.87164921336,3.232914216985857e-05,0.04125103479780912,-0.10440712940287064,nan,0.17843228052151971,8.337676948792852e-07,0.24179372617387596,0.02772406186930135,14.393253360532281,25,Minimization exited successfully.
19659,Unknown,0,15,0,0.601842,54406.14589002078,5.288566246389931e-06,1.9692890531423037,-0.4656382365754836,nan,0.3208768359509122,2.953296194669182e-07,0.36983039071984153,0.021679862539787903,150.31681818520235,40,Minimization exited successfully.
19660,Unknown,12,15,0,0.152341,54405.15574665429,1.3099344395550292e-08,-31.466565634193664,5.916936200732817,nan,0.6285757899968303,2.6023163561790986e-08,5.521173465902706,1.8057631131104164,204.1407605155936,38,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
19667,Unknown,0,12,0,0.612386,54398.16812068528,2.994689498481913e-06,10.64321513032101,-0.1932689490085476,nan,1.0721761126915226,6.175722822622673e-07,4.094508051508678,0.029935526773568023,150.05948466893125,32,Minimization exited successfully.
19668,zSNIa,0,32,0,0.40541,54399.09596051368,8.630631605582462e-06,1.1774925748656027,-0.11180449111600653,nan,0.52797954675043,4.346778037439391e-07,0.6675350788343292,0.03290389225466924,176.85114297915698,92,Minimization exited successfully.
19671,Unknown,18,20,0,0.131233,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
19673,Unknown,25,25,0,0.139338,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
19681,Unknown,19,22,0,0.349213,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
19689,zSNIa,14,17,0,0.152384,54396.509121175724,8.556421296437582e-06,-2.657515031012385,0.44770752142177495,nan,0.5289019705196552,7.363458216535395e-07,0.6366554500692522,0.10546964752625018,64.35548934749443,46,Minimization exited successfully.
19690,zSNIa,0,17,0,0.486033,54398.1269606829,5.381333982049018e-06,0.5490655384795702,-0.07148866283376991,nan,1.0908923582537682,4.788153440817442e-07,1.1553469628537696,0.06128782765407344,50.41489225691058,50,Minimization exited successfully.
19701,zSNII,14,19,0,0.134181,54400.621161085015,3.867285974188992e-05,-1.8919925010051197,-0.4616796985760388,nan,0.11534413966001011,9.175377441304551e-07,0.1297609157520827,0.027397184895877204,315.25674218176283,29,Minimization exited successfully.
19702,SNIa,12,17,0,0.268214,54397.14232150626,1.151607329811756e-05,-1.2124477804143756,0.08066371463797387,nan,0.4128893261367921,5.217749126716554e-07,0.4575521382841633,0.0572247290131655,32.60279256216019,42,Minimization exited successfully.
19707,zSNII,0,24,0,0.625045,54395.01591726731,2.764771668730757e-06,3.5770703431768744,-0.29814988260717684,nan,0.7439716674380179,3.427094423532267e-07,1.9001314925581454,0.032011750904219205,177.27292591798667,70,Minimization exited successfully.
19708,zSNIa,18,18,0,0.236554,54403.871887252935,2.4630592046871343e-05,-0.9168832245522587,-0.024443969327687456,nan,0.26816825739661,7.051151325783846e-07,0.2800066291269122,0.03433035168938256,55.859930158093945,51,Minimization exited successfully.
19722,zSNII,37,39,0,0.25822,54403.97651192751,4.6063415911660515e-06,3.31172485489104,-0.24890679076083938,nan,1.03719228754926,4.171718123188226e-07,1.6254010477335747,0.0829200641271054,250.792843228673,111,Minimization exited successfully.
19723,zSNIa,27,34,0,0.253891,54402.21270714002,1.3723307627990058e-05,-0.593078358443581,0.05542328696261723,nan,0.32992048941741814,5.159029089177031e-07,0.3515332319848845,0.04488440124194554,94.89201312597393,90,Minimization exited successfully.
19731,zSNII,19,19,0,0.143262,54373.31915814128,9.402091983944591e-06,-1.454116244470488,0.09616224052166597,nan,0.8361130899575073,1.6345406453504302e-06,0.9933843530201261,0.1634119511470396,110.37072743904632,53,Minimization exited successfully.
19742,zSNIa,18,17,0,0.357927,54399.84846489272,7.5322335862906315e-06,0.9673042937767449,-0.012813895431666006,nan,1.4937867998814909,8.943262870897147e-07,1.7177815468993258,0.10081977630117721,55.10659627161123,47,Minimization exited successfully.
19749,Unknown,0,20,0,0.469974,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.469974
    t0 = +54368.670360
    x0 = +3378369.943350
    x1 = -17.001182
     c = -226.702503
"
19751,zSNII,0,19,0,0.591114,54405.21461934744,1.3541980223201264e-05,-0.013035542292884611,-0.42191599759955917,nan,0.26508269505939097,3.7734450911284206e-07,0.1588932849526059,0.007863116128868405,229.65113945460777,52,Minimization exited successfully.
19753,Unknown,0,0,0,1.009844,54402.56933618946,3.134622497709962e-06,6.8848641795618475,-0.3324356747609403,nan,1.7082722371087584,5.924048890996458e-07,2.3305723400638985,0.03481515832638797,271.0583951876313,62,Minimization exited successfully.
19757,SNIa,0,18,0,0.401275,54400.42853155746,9.354258489299058e-06,0.1687682319571279,-0.06974391245508978,nan,0.8534059599442116,6.609569513199234e-07,0.9225121138750945,0.05340895011833435,39.635337297518284,49,Minimization exited successfully.
19758,zSNIa,0,18,0,0.395568,54397.16583379563,6.100094501558068e-06,-0.08374660476891464,-0.03557618421517673,nan,1.077962612536794,6.257358612936136e-07,1.2487431818216044,0.08514951993572899,43.67514435522172,49,Minimization exited successfully.
19764,zSNIa,0,19,0,0.403833,54392.8087412037,5.441102721466846e-06,2.743195112009135,0.13425104281257424,nan,1.526093064196175,5.11760225790463e-07,1.5457334004053798,0.0774042251775745,28.660116814011623,51,Minimization exited successfully.
19765,Unknown,19,18,0,0.185673,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
19769,zSNIa,16,18,0,0.25098,54403.86594566541,1.2370209018351101e-05,-0.8095761683672991,0.12728408410990602,nan,0.6256682350831397,5.953315699643799e-07,0.6013864916712233,0.06705336853974567,42.62102435626762,48,Minimization exited successfully.
19772,zSNIbc,19,21,0,0.173842,54400.21867507879,2.11406408991232e-05,-0.8089056227764657,0.45719144999764083,nan,0.34492256533849286,8.980482650858682e-07,0.40306030593353714,0.045953425310973746,92.11579147788594,57,Minimization exited successfully.
19775,SNIa,21,21,0,0.136869,54404.36079637817,3.813705847280328e-05,-0.19317097297605723,0.172107642995977,nan,0.18954642439712188,6.437026890803809e-07,0.1991270865991141,0.02030457898068274,49.38267905614044,59,Minimization exited successfully.
19778,zSNIa,0,18,0,0.394859,54402.473039079676,7.594298791308908e-06,1.545709895788343,-0.10836053183285675,nan,0.982305811943661,5.353832802010305e-07,1.0815221810096587,0.05787559898547867,41.340079892304836,50,Minimization exited successfully.
19784,zSNIa,29,34,0,0.219199,54385.89198583746,3.4156722157769264e-06,-0.596525225812345,0.7105732885167441,nan,1.752920340939454,3.347164898962782e-07,1.4110073949580815,0.14767983544687846,83.03585361251884,93,Minimization exited successfully.
