cid,class,num_points_sdssu,num_points_sdssg,num_points_sdssr,num_points_sdssi,num_points_sdssz,fit_z,z,t0,x0,x1,c,z_err,t0_err,x0_err,x1_err,c_err,chi,dof,message
17979,Unknown,13,16,16,16,16,0,0.06014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.060140
    t0 = +54393.522538
    x0 = +1302763476.440218
    x1 = +509.441816
     c = +1205.780577
"
17980,Unknown,16,16,16,16,16,0,0.37938,54349.30935486585,7.695069151319438e-06,2.3374037023424186,0.245671492508741,nan,9.75748518387627,0.9943147800129364,1.708390098514399,1.0044574003850868,110.47321443293413,76,Covariance may not be accurate.
17983,Unknown,0,0,17,17,18,0,1.291672,54394.66396465347,2.897666336789344e-06,10.4252318348496,-0.20953361287549918,nan,0.5303933570576191,6.486257801751349e-07,5.766367445678917,0.04696092081712326,112.09147173757276,48,Minimization exited successfully.
17984,Unknown,17,18,18,18,19,0,0.375469,54352.76338877974,7.976667175313686e-06,1.493038480125634,-0.004899973093126433,nan,4.670305296778679,1.252994542271016e-06,1.5104883148810548,0.09714502501208742,71.11983818469403,86,Minimization exited successfully.
17985,Unknown,0,0,0,20,20,0,1.778665,54379.60345728107,5.110313475792156e-06,0.8875814460554884,-0.42498274124949936,nan,1.6074175077228574,1.5822257750222584e-06,0.22254420466545796,0.05340967201818864,113.16190010274983,36,Minimization exited successfully.
17987,Unknown,0,21,21,19,21,0,0.561579,54397.18801243302,8.547054613581408e-06,7.111950753916711,-0.23644320016296172,nan,0.37057975108837127,5.246245220362693e-07,0.9288659764003867,0.012046458030200994,555.5560792782518,78,Minimization exited successfully.
17993,Unknown,14,14,15,15,14,0,0.276802,54364.39128866125,5.440682071316942e-06,1.2448171947520152,-0.044942191324025,nan,2.0997453451127512,6.927933145145129e-07,1.9198902708621226,0.10484941726462309,49.145123308060775,68,Minimization exited successfully.
18000,Unknown,0,0,17,16,16,0,1.152879,54373.24952027103,2.96205294636231e-06,1.0140225963797782,-0.3945829513824893,nan,1.3794972899413551,6.197370247566061e-07,0.7503847093205536,0.05372179862090659,30.094947352611293,45,Minimization exited successfully.
18004,Unknown,0,0,0,0,16,0,2.025334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
18007,Unknown,0,19,19,19,20,0,0.530032,54398.57314054274,2.1104550293809465e-06,22.129947364943046,-0.37006355355381443,nan,0.4329606846149545,5.08411305372881e-07,7.12330964227725,0.018390992746546018,372.93495282585224,73,Minimization exited successfully.
18010,zSNIa,18,19,21,21,21,0,0.307213,54364.718913571334,6.112290540646534e-06,1.063042977324731,-0.05919100364609701,nan,1.3037780300510349,5.760627883054156e-07,1.2728059897302961,0.0699169625311243,88.84799956420443,96,Minimization exited successfully.
18011,zSNIa,15,15,15,15,15,0,0.282386,54368.007511423995,8.411968016990626e-06,0.5491913493720338,0.21286240970566725,nan,0.759136221910012,7.574023282753755e-07,0.9531600208589202,0.0684704315154434,62.50192366282162,71,Minimization exited successfully.
18014,Unknown,0,15,15,15,15,0,0.45501,54376.4178328468,3.2530024090598863e-06,20.133608596244787,-0.2756008926074675,nan,0.507633271139639,5.185720490633918e-07,4.7575725535608955,0.03003596759972614,265.89261748849003,56,Minimization exited successfully.
18015,zSNII,0,14,14,15,14,0,0.656684,54405.56658917968,7.860016756556952e-06,0.679459618981727,-0.45104073745923423,nan,0.45754840565132326,3.612059896815703e-07,0.0653899983097923,0.012403625742083375,625.5087781335003,53,Minimization exited successfully.
18020,Unknown,14,14,14,15,14,0,0.110475,54359.90120499907,8.130635750931142e-06,-3.488078544696127,0.3431077290104077,nan,1.520989203141653,1.020509931277668e-06,1.303692460045144,0.11448194688116127,250.83297225412525,53,Minimization exited successfully.
18027,Unknown,15,15,14,14,15,0,0.104646,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
18030,SNIa,15,15,15,15,15,0,0.155172,54373.02510483148,4.094302758654791e-05,-0.676822554862153,0.0013660077566594931,nan,0.18589355549920583,1.4616090034203503e-06,0.23044271768657126,0.024822939068082635,83.56749642299488,56,Minimization exited successfully.
18035,Unknown,18,19,18,19,18,0,0.339157,54400.51589930118,6.481504891672269e-06,8.431221610749091,-0.023806073878310564,nan,0.7218023986933986,5.876277383394849e-07,1.61452926268887,0.03972477527342399,451.61492104840056,88,Minimization exited successfully.
18038,zSNIa,0,21,21,20,20,0,0.521442,54366.879730819,3.7110754331590347e-06,4.148523745063878,-0.1702515243738933,nan,1.617817389600532,5.452068085884852e-07,2.193387687507385,0.045180735648312265,71.0075731442434,78,Minimization exited successfully.
18039,zSNII,14,14,13,15,14,0,0.325286,54398.96024612716,5.174161545210235e-06,12.322017842538209,0.03877781071945263,nan,0.8477704939396062,7.048260155020471e-07,2.876084651459597,0.04196838167622804,198.5107789701488,66,Minimization exited successfully.
18047,zSNIa,14,20,18,20,21,0,0.357476,54369.39469493746,8.138489941229325e-06,-1.17304859931787,-0.06782757998090201,nan,0.620215153969184,6.892879257304653e-07,0.7572986071252701,0.049764444075056376,78.09494078141651,89,Minimization exited successfully.
18048,zSNII,20,21,19,18,19,0,0.113665,54389.57387389393,6.12291822457503e-06,6.897229637020498,0.730262369141061,nan,0.4117008811517735,2.9704167602056316e-07,0.5852528303972505,0.03870971402994645,906.2290131589203,74,Minimization exited successfully.
18049,zSNIa,14,14,15,14,15,0,0.2871,54375.02863441913,1.547021564295332e-05,0.8465228558656581,-0.060708433191766026,nan,0.5601538422015437,1.209599437934397e-06,0.716359524869264,0.04741863281503606,64.9063823836181,68,Minimization exited successfully.
18051,Unknown,0,19,20,21,20,0,0.484015,54374.88709639453,3.3199270643886366e-06,6.11977463509172,-0.3477450352787928,nan,1.076656775760057,5.964922192875175e-07,2.759418233363046,0.04141920034973802,167.64348332231054,76,Minimization exited successfully.
18054,zSNIa,0,19,20,20,20,0,0.435833,54353.38277337152,5.8817012061682964e-06,-3.618965467786664,-0.12992777312530077,nan,1.4285969804695924,6.336897273943314e-07,1.3075071163066876,0.09596664489377309,76.18840504910176,75,Minimization exited successfully.
18055,Unknown,20,19,20,20,19,0,-0.000481,54372.3687255654,1.0828329058395863e-08,3.8367894672713434,4.919040706728883,nan,77.56668368770988,1.2010091792469549e-09,0.00790642528303314,0.0414613834471423,375.37647787254434,75,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
18057,Unknown,0,0,20,20,19,0,1.05478,54407.12292052285,3.3213617580572116e-06,3.9953482417931676,-0.3173329945946254,nan,2.750815462168248,4.999704213364e-07,1.7200788535454272,0.04746249874258284,177.1336099375601,55,Minimization exited successfully.
18080,Unknown,0,18,19,20,20,0,0.698893,54421.13299569038,4.693983002835885e-06,0.8497127685347621,-0.37118718089691155,nan,0.7433510819282674,2.97922177653425e-07,0.24949025036975825,0.015202943874134895,634.6004471479457,73,Minimization exited successfully.
18083,zSNIa,17,20,20,20,19,0,0.288348,54365.156800874676,9.473415854361049e-06,-1.0966439181857048,0.16417520405023048,nan,0.6816123950920883,6.173193730364566e-07,0.7041618545799614,0.054382077820380896,79.24562392423746,92,Minimization exited successfully.
18091,SNIa,20,19,20,20,20,0,0.369762,54372.60081684127,1.0094628539412312e-05,0.06587057253499953,-0.16935856765318738,nan,0.5890647956293833,6.100835800275113e-07,0.43244502867452067,0.04035233662111324,93.00494809592533,95,Minimization exited successfully.
18096,zSNII,20,21,21,20,21,0,0.157147,54369.8506372398,3.364879501358914e-06,12.094543815321309,0.4658698433290986,nan,1.0660161377054465,6.877969403096583e-07,3.8442007386809456,0.08045155509758233,84.94302054410338,78,Minimization exited successfully.
18100,zSNIa,0,38,37,40,37,0,0.496709,54361.90919959385,4.454700313518793e-06,0.7251880623167436,-0.11213016701954269,nan,1.1794484697857115,3.3609309117149974e-07,0.944507253419171,0.04876646927253739,133.92103714278437,148,Minimization exited successfully.
18104,zSNII,0,20,19,20,20,0,0.427626,54364.73573744929,3.252031196510687e-06,-0.1824686031267891,-0.30755919533309806,nan,1.8447448828155757,4.779671354487271e-07,1.7088431036258123,0.0856363180034999,60.870070960271775,75,Minimization exited successfully.
18109,SNII,14,18,19,18,19,0,0.06652,54376.76285404405,6.345594897569532e-05,6.526383638872774,0.332611842874725,nan,0.06438883409282425,7.345081848790783e-07,0.14761453921502918,0.00900185906164678,3596.50069855915,65,Minimization exited successfully.
18121,zSNII,14,21,20,21,21,0,0.344209,54419.00440296927,7.1844269174982725e-06,1.7742412390891333,0.023834627150695478,nan,1.627207660854765,4.4531265564137325e-07,1.227119979231619,0.052914590505162076,590.5783887534487,93,Minimization exited successfully.
18125,Unknown,0,0,0,0,20,0,1.988342,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
18136,Unknown,0,21,20,21,21,0,0.52952,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
18139,zSNIa,0,18,19,20,20,0,0.485095,54360.828770300126,4.448909960031547e-06,-1.7624327332575702,0.0839498374257083,nan,2.026704071326094,4.097612782763141e-07,1.4384924345056536,0.09266994973723335,88.6045390614812,73,Minimization exited successfully.
18146,zSNIa,0,40,37,37,38,0,0.42831,54359.25519074758,5.206515139077494e-06,-0.08319656438012153,0.014036925071354057,nan,0.9975407532947429,3.2020458924016057e-07,0.8182506501503855,0.0588895212427469,117.18413505214966,148,Minimization exited successfully.
18148,zSNII,14,20,18,20,20,0,0.293734,54369.86851508529,3.3980161311025593e-06,11.990624345869739,0.06954560193520665,nan,1.41633844369062,8.895364533985678e-07,5.175827468172567,0.07412983519738281,114.11223762159659,88,Minimization exited successfully.
18156,Unknown,18,20,19,19,20,0,0.086694,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
18158,Unknown,19,20,19,20,20,0,0.127748,54356.98292211776,1.9054482267656924e-06,4.397734951390883,1.3371954781324489,nan,0.0024761023196333554,3.947564463997264e-07,1.1145760892156946,0.1578736948021474,98.6388428879607,74,Minimization exited successfully.
18164,zSNII,17,18,19,19,19,0,0.271363,54373.01261399179,2.7647485757427154e-06,16.977455908962252,0.16982001715379677,nan,0.8790016394086706,5.812404828414098e-07,5.072371631785605,0.07122795081237093,96.18512067253909,88,Minimization exited successfully.
18173,Unknown,18,20,21,21,20,0,0.096822,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
18175,zSNIa,19,20,20,21,20,0,0.375751,54367.0505997686,5.6332548216492315e-06,0.8666267305568486,-0.00248105998212032,nan,1.196566106256796,6.99786225190623e-07,1.5026178907139258,0.06847924341039684,97.78729109285278,96,Minimization exited successfully.
18176,Unknown,0,0,40,41,42,0,1.033874,54387.8951366859,8.765926715589189e-07,43.609789500985634,-0.3156473743808099,nan,0.7532239801439573,4.1379219185626996e-07,24.393376124115445,0.025903238023232134,315.01291777312974,119,Minimization exited successfully.
18178,zSNII,0,19,19,21,19,0,0.426922,54395.09508394925,3.6092461577063515e-06,12.474778567206188,-0.11042848441692707,nan,0.8412166250054725,5.970790584849347e-07,3.404552022983872,0.0461726447724634,305.8524421282931,74,Minimization exited successfully.
18179,zSNIa,0,19,19,19,20,0,0.445706,54356.06608879718,4.91888782632781e-06,-2.1162105266685725,-0.05025004956302076,nan,1.868333770740719,5.399257554118357e-07,1.532449431177932,0.13725144714677268,63.530057684774874,73,Minimization exited successfully.
18181,Unknown,17,17,18,19,17,0,0.320437,54367.623048050125,5.361480866957404e-06,0.3297408970484949,0.4635008302055382,nan,1.0472696613469452,7.446622220174082e-07,1.3358968746211253,0.09907270651049724,85.7005267094168,84,Minimization exited successfully.
18183,zSNII,0,19,19,19,20,0,0.40902,54364.006950293224,2.785007231241311e-06,14.684033837721604,-0.1303820813396791,nan,2.504592962890456,6.848940493545162e-07,5.486371452100461,0.07560216387733329,127.0808587241679,73,Minimization exited successfully.
18188,zSNIa,0,19,19,20,19,0,0.434187,54366.72980409105,6.549218898958835e-06,-1.3308941436051882,-0.007476555148823763,nan,0.9797968057100661,5.999868415858141e-07,0.941042551325972,0.07095701646698246,53.29095826249831,73,Minimization exited successfully.
18189,zSNIa,13,19,20,20,19,0,0.284809,54368.00037172115,9.210201590668913e-06,-0.922958029335887,0.1859844404547141,nan,0.55908808055392,7.50458945318905e-07,0.7517048531695952,0.06314446743170649,79.34678868687541,87,Minimization exited successfully.
18192,Unknown,0,19,20,20,19,0,0.656658,54407.58877624066,4.821858577864087e-06,0.9726013068920749,-0.43151327727744326,nan,0.5815890720696189,2.920455070466002e-07,0.1578364307569315,0.016593017987312806,402.05932199954736,74,Minimization exited successfully.
18201,zSNIa,18,20,20,19,19,0,0.292224,54374.52596876021,1.1409603873702798e-05,0.8929121791576303,0.083003170231259,nan,0.801846644251782,9.826044244060334e-07,0.8475895091781964,0.05195452965862864,104.19322899860155,92,Minimization exited successfully.
18202,zSNII,13,12,13,13,12,0,0.131107,54390.35132290926,4.565587228128136e-06,12.363440512086255,0.3759625490360188,nan,0.7610580431464768,5.695992341315008e-07,2.4699746268879004,0.11422405110128435,178.79850839782654,47,Minimization exited successfully.
18209,Unknown,10,16,16,15,16,0,0.355777,54340.40761239431,7.307493289786421e-06,8.29880113194125,0.5755383859823802,nan,0.00106219844383304,1.1691520187921443e-06,2.165498648904332,0.07608395158671097,284.0804264508865,69,Covariance may not be accurate.
18212,Unknown,15,15,15,15,15,0,0.182774,54368.63711233052,7.459002016470426e-06,0.10169983015147406,0.6917596418751092,nan,0.6515817298168258,7.793601018963426e-07,0.8202274731401499,0.07152942170734454,79.52062898608638,56,Minimization exited successfully.
18213,Unknown,12,14,14,15,15,0,0.085566,54432.488865750216,1.4467153253877785e-16,363.8561016312342,13.851685193991614,nan,0.16549856116762385,1.9208136068910577e-17,33.58129080180949,0.05359775075806682,323.50438906251327,51,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
18221,zSNIa,17,17,17,16,17,0,0.292337,54365.06784164879,9.618194167188831e-06,-0.7749185020885563,0.247475349300212,nan,0.6804850924636412,6.51653067184754e-07,0.6622457808587173,0.061426437409953114,126.17664353861457,80,Minimization exited successfully.
18224,zSNIa,14,15,15,15,14,0,0.33755,54362.75363356722,6.261146675926945e-06,0.12449444331656942,0.18792083221513584,nan,2.012287898483919,6.907161464676111e-07,1.6157859332713025,0.08954050511307265,60.977255124778836,69,Minimization exited successfully.
18236,Unknown,14,15,16,15,15,0,0.188972,54319.74762782544,3.0209582145126665e-05,-0.3956169030734923,0.17409006695574594,nan,0.025366233887325507,7.827993750467162e-06,1.1526523213521502,0.15245387095362561,215.33144158882726,56,Covariance may not be accurate.
18241,SNIa,14,16,16,15,16,0,0.09391,54372.89120480936,0.0001079269779715869,-1.070480414779471,-0.027253543673392496,nan,0.11102056223899126,1.7361227645918598e-06,0.09310919110764468,0.011508730164033459,58.23975078344782,57,Minimization exited successfully.
18251,zSNII,17,18,17,16,18,0,0.189894,54357.584140059625,6.102561508539984e-06,10.577749050792328,0.1412872958705819,nan,1.308758022980328,6.748128324263123e-07,2.156162456586642,0.07369215977485509,105.47411259193586,64,Minimization exited successfully.
18253,zSNIa,18,19,18,18,19,0,0.279003,54364.68830364879,9.809855596370683e-06,-1.6975732068741294,0.04883239744747111,nan,0.7649225749300967,6.909155365325983e-07,0.596545094854439,0.0764173778262708,99.41370098643222,88,Minimization exited successfully.
18254,zSNIa,14,18,18,18,17,0,0.318331,54361.67166834336,6.091061468779785e-06,1.5407117680256086,0.17780864728303103,nan,1.410180252722057,7.381960067547212e-07,1.3001556321018752,0.08986333602589754,89.0808856846516,81,Minimization exited successfully.
18257,Unknown,0,20,19,19,19,0,0.70919,54403.25676581154,9.386806759118613e-06,6.60897747388618,0.7668677230085742,nan,1.0059874732905882,5.306296106580565e-07,1.0091259441304472,0.07374617789357786,336.0916180960756,73,Minimization exited successfully.
18261,Unknown,0,0,19,20,20,0,1.373621,54335.71566033855,8.530397475019181e-06,0.5072460965528054,-0.4116306432463712,nan,1.2796323728798598,1.504535044493162e-06,0.04844038262298224,0.023991701120436824,150.79638046007796,55,Minimization exited successfully.
18262,zSNII,38,37,38,40,38,0,0.137301,54367.4145148102,1.3769883362717078e-06,1.0601539897959709,1.4086133477844418,nan,0.13104740683047567,5.4589342639530114e-08,0.012360865455779536,0.015161742329008089,311.07144914849005,149,Covariance may not be accurate.
18267,zSNII,17,17,18,18,18,0,0.053416,54413.945382785096,3.24007123968822e-06,1.2997192936676445,1.0294494969147598,nan,1.2370494487622636,6.021061588448436e-07,1.4354194087281424,0.13902194079656538,236.753592905388,66,Minimization exited successfully.
18273,zSNIa,36,37,37,37,37,0,0.314612,54366.14819665927,6.9529744176083e-06,0.2952858553409703,0.17695723960945695,nan,0.6863860129124078,6.168461700823607e-07,0.8458803435727078,0.06611771502198445,190.24868708458385,180,Minimization exited successfully.
18275,zSNIa,0,28,29,28,29,0,0.470249,54359.654999666396,5.008170554526735e-06,4.0703738820509825,0.04822027793206787,nan,1.7298078791463922,3.9526981202827e-07,1.3231209929549694,0.06728166962008071,110.07904955568944,110,Minimization exited successfully.
18276,zSNIa,0,18,17,18,19,0,0.283046,54366.96235294703,1.1170305346222812e-05,0.7901528244178674,0.16902206819014634,nan,0.574544229573803,7.651868668201806e-07,0.6602582407729922,0.05219145205293996,61.96144420668899,68,Minimization exited successfully.
18278,Unknown,0,0,0,33,35,0,1.432785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
18279,Unknown,0,18,19,18,19,0,0.476236,54381.258319446744,5.056368300378833e-06,12.85105976531664,-0.163103119172257,nan,1.8794682267798635,5.023450384473455e-07,2.209882347256035,0.031290570605550086,374.1101457252829,70,Minimization exited successfully.
18282,Unknown,20,20,18,19,20,0,-5.3e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
18283,zSNIa,17,18,16,17,16,0,0.298263,54364.53454961916,9.214351529719047e-06,-1.6056539086031205,0.1390770028933929,nan,0.7859265275983489,5.703694335748005e-07,0.5984763910109044,0.06160054073241699,56.82769269981098,80,Minimization exited successfully.
18285,Unknown,18,18,18,17,19,0,0.179871,54313.41275979283,1.4787903209428459e-06,258.8473340233315,0.01415036311855859,nan,0.9801080102515698,8.113411831231012e-07,145.38843318806042,0.09395755913180685,348.58097491687136,67,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
18297,SNII,16,19,17,21,21,0,0.073219,54389.61188530645,2.2623115926228815e-05,2.035977987330305,0.679369825316854,nan,0.3240224701075931,5.583626979233439e-07,0.2186785231896833,0.01927622805401869,2334.8275756864214,69,Minimization exited successfully.
18298,SNIa,19,20,19,20,20,0,0.118589,54374.375247762066,3.363229852086559e-05,-2.355895814302679,0.3259920805837636,nan,0.17035630201280583,1.5260446498087656e-06,0.2331826458240476,0.032569111380220055,135.76993613431443,74,Minimization exited successfully.
18299,SNII,16,17,17,17,18,0,0.126845,54379.731460509756,7.896424719156172e-06,6.708534829165041,0.727723231409615,nan,0.3275592953104933,4.255893616852105e-07,0.5957587990528114,0.0419346097764792,233.21840603643173,63,Minimization exited successfully.
18301,zSNIa,16,18,18,18,18,0,0.329929,54366.15385267315,7.6065572161828795e-06,1.3118397702201396,0.18113977041564633,nan,0.9226471354231762,7.361280858352518e-07,1.049910446251623,0.07446124006867358,56.19614661195182,84,Minimization exited successfully.
18302,zSNII,20,19,19,19,20,0,0.10852,54372.20120978689,6.173539078584715e-06,8.353111462018859,0.6671145279975302,nan,0.6012510448599642,7.005193874224306e-07,1.4733099775817078,0.06606365207868435,184.3039906058161,73,Minimization exited successfully.
18304,zSNIa,15,20,20,20,20,0,0.257347,54371.017350613634,1.604422392084193e-05,0.2028758512279481,0.08055455190048541,nan,0.40693292520882096,9.129187230051038e-07,0.4733423777701437,0.04096348419557561,117.70953484433618,91,Minimization exited successfully.
18312,zSNIa,0,19,20,20,20,0,0.452992,54371.9701074194,4.892742124797911e-06,2.741807855079253,-0.06463081679055521,nan,1.307383704061067,6.033434918828386e-07,1.4644821429043735,0.05996371495618078,55.241365946441036,75,Minimization exited successfully.
18321,SNII,12,20,19,19,20,0,0.101973,54375.90957645163,1.73434566669927e-05,7.059807361240994,0.5209180791831646,nan,0.3001223327955813,6.627055902425856e-07,0.5129755030319791,0.021301555104367948,786.2462825165278,66,Minimization exited successfully.
18323,SNIa,18,19,18,19,19,0,0.152714,54375.41455657641,4.7802836335410716e-05,0.1530177641792636,-0.012013983587019605,nan,0.14799361701443559,1.2779724493207788e-06,0.20857504444012148,0.018042740607336606,84.1635530984674,70,Minimization exited successfully.
18324,zSNIa,16,18,18,18,18,0,0.265506,54369.21884379047,1.1947596162205218e-05,-0.39471985340385923,0.07626052712227499,nan,0.5353056887252023,7.457633628528901e-07,0.5742392317701311,0.0504279909357408,59.45182234921039,84,Minimization exited successfully.
18325,SNIa,18,18,18,18,18,0,0.257219,54378.65673306699,1.875556093336461e-05,0.49906674414124,-0.046502840996325276,nan,0.4199511735459964,7.450964542150146e-07,0.358594484246082,0.03060805522625621,91.70309699385817,86,Minimization exited successfully.
18326,zSNII,18,18,18,19,17,0,0.272468,54364.794657645245,3.778315499137907e-06,14.454890538390485,-0.007752632617322352,nan,0.6651465507493413,5.18706942302705e-07,3.169488338619251,0.05330345789558183,91.38039618762076,86,Minimization exited successfully.
18327,zSNII,0,18,16,17,18,0,0.506709,54403.13941763046,9.297361952991614e-06,4.834464185023936,-0.24106083552516397,nan,0.6523363330888969,5.75465169794891e-07,0.834097359422444,0.020758000205880176,348.9307512535876,65,Minimization exited successfully.
18329,Unknown,0,18,19,17,19,0,0.699349,54402.21274180743,7.397039784876845e-06,0.29902066606832983,-0.3144804244880062,nan,0.8482305547440774,4.0105872121433564e-07,0.15289643998255834,0.014987696769545892,429.42196437731246,69,Minimization exited successfully.
18332,Unknown,34,39,40,38,37,0,0.269381,54399.317671775345,6.474807003137495e-06,5.359051842086743,-0.1584366967494053,nan,0.6406955677011865,3.9530122425574883e-07,0.8867885126645796,0.04126961078191267,579.2293645475966,184,Minimization exited successfully.
18333,zSNIa,16,21,22,21,21,0,0.252659,54366.669960717365,1.1461385788043061e-05,-0.8781984949152637,0.17119438984183308,nan,0.6912286710612534,6.340539696102815e-07,0.5677087318433777,0.04957046527756915,104.67897343037275,97,Minimization exited successfully.
18334,zSNII,21,22,20,20,22,0,0.084473,54337.48034593648,5.57627739732852e-06,17.73523367382611,0.6831532738779348,nan,0.5266967493480479,1.3464951763627745e-06,6.016368056381148,0.09372253619379704,390.0977939583536,79,Minimization exited successfully.
18339,zSNIa,15,18,18,18,19,0,0.344735,54372.09246737387,1.2246422851145106e-05,0.8400957814677222,-0.10252534979924209,nan,0.5988031276465335,7.907021002773582e-07,0.6771710794467329,0.036909433791140256,80.62531191509984,84,Minimization exited successfully.
18353,zSNII,15,17,17,17,18,0,0.131807,54366.77494982831,2.129001892950039e-06,6.9132152052192435,1.3433209588734805,nan,0.0009358010902360547,3.785609763103602e-07,1.1797162468201112,0.13441830779011257,68.64768300281654,62,Minimization exited successfully.
18362,zSNIa,16,18,18,17,19,0,0.234856,54369.09442051855,1.58498738436262e-05,-0.9425970170838555,0.04040262857843341,nan,0.367316387113533,7.696444704821657e-07,0.4009952671896549,0.04124396087861987,68.20668576708194,84,Minimization exited successfully.
18363,zSNIa,20,20,19,20,20,0,0.307051,54363.1734192477,7.852117027026494e-06,0.09235088690016177,0.06456249591931874,nan,1.0796192095258448,5.800038672759344e-07,0.7826004338576125,0.06844768230103612,75.69646063824385,95,Minimization exited successfully.
18366,zSNII,6,20,19,18,19,0,0.163892,54363.29813269733,6.7243009747560325e-06,17.758005135414123,0.160622034405509,nan,0.3493822231539525,5.684802792270353e-07,2.2533237140593094,0.0484794260935337,218.94884091361794,59,Minimization exited successfully.
18369,zSNII,0,17,17,15,18,0,0.393829,54398.975004197346,7.056604122090428e-06,9.342771275495558,0.02106163387412297,nan,0.5494281344581395,6.04349934846345e-07,1.497334663906656,0.03129112237493225,641.2393658238825,63,Minimization exited successfully.
18374,zSNIa,15,19,18,19,18,0,0.318271,54367.98402186333,1.518916042940917e-05,0.47929138836181884,-0.0857404979533687,nan,0.48775417314027436,7.644743724872094e-07,0.49916737497649555,0.03332582126190832,55.18259016825327,85,Minimization exited successfully.
18375,SNIa,19,21,20,19,21,0,0.10926,54381.24166058539,0.0001193505701881592,1.2750957889000736,0.06275896995963824,nan,0.08409609730733791,9.5881721339482e-07,0.07858506942554452,0.006705766498921735,283.24323151043427,75,Minimization exited successfully.
18376,zSNII,19,20,20,20,20,0,0.255289,54362.06442002386,6.071170168141424e-06,10.031970689237504,0.0021616337782022154,nan,0.7115522549793241,5.347815099919316e-07,1.6697347485942138,0.0460134345501444,154.39020629711774,95,Minimization exited successfully.
18383,Unknown,20,20,21,19,19,0,0.34801,54398.28641679307,5.212803631212369e-06,3.618760555553528,-0.17374111998368794,nan,0.9827452802819607,6.151102803539363e-07,1.9406446918576488,0.06302783360906859,293.6578973598275,95,Minimization exited successfully.
18384,Unknown,0,16,19,20,16,0,0.133314,54337.41493710166,2.214487738099872e-06,11.97954445281453,1.1682540456014021,nan,0.8956943651937763,6.792320491005351e-07,4.381605774367601,0.18067144777015107,48.11847161725369,51,Minimization exited successfully.
18389,zSNIa,21,20,20,19,19,0,0.243843,54365.21722618992,8.35177959056806e-06,0.8748637991403112,0.42778198886701935,nan,0.6334927670177422,5.277398730103047e-07,0.624689057745441,0.053170535276653066,113.922131752158,95,Minimization exited successfully.
18399,zSNII,17,20,20,20,20,0,0.157247,54372.827848582725,1.3775739408152324e-05,2.9939974332549464,0.41010809182363667,nan,0.3715771506540477,9.167697826568194e-07,0.6371276377837273,0.039361258142950044,208.77016641136962,73,Minimization exited successfully.
18408,SNII,22,23,22,22,23,0,0.048883,54389.331072262336,8.750500050653939e-05,3.7469113687147115,0.33645434108916555,nan,0.1339079585413856,8.336109559497599e-07,0.09769746968197313,0.007922536317148945,5056.408728086128,85,Minimization exited successfully.
18415,SNIa,19,17,17,17,19,0,0.1294,54381.464279496955,5.7610337845474225e-05,-1.6360290077724375,-0.016487235938325087,nan,0.21271624758810503,1.0642448630100716e-06,0.15278662265730972,0.015708854918518405,72.79303937451006,66,Minimization exited successfully.
18419,Unknown,20,20,19,20,20,0,0.07227,54392.92024450969,3.992094114066329e-06,2.3788182516394745,0.011085076250954836,nan,2.597428634435346,9.607070139499666e-07,3.130985172511409,0.18379290758399727,241.0125860924108,75,Minimization exited successfully.
18425,zSNII,14,18,17,17,17,0,0.107954,54388.16731710112,1.5987503746180655e-05,5.932152874362648,0.278190942896759,nan,0.48868935810241965,5.021588511857806e-07,0.440131729917232,0.030247830805222208,370.30833291083786,62,Minimization exited successfully.
18429,zSNII,19,21,19,20,21,0,0.134039,54367.536086885164,1.9032783338997276e-06,7.5104005640728895,1.2497830044540794,nan,0.0009699204601929523,1.509089257597628e-08,0.0025111292609503724,0.002325788746271752,116.99421628614523,75,Covariance may not be accurate.
18430,zSNIa,20,20,19,21,20,0,0.388316,54361.66457851477,6.302992038704143e-06,-1.3184690312782354,-0.054256524146267006,nan,1.3108263807516778,4.347308118595754e-07,0.8614594674940916,0.056775713721961926,94.38447273954594,96,Minimization exited successfully.
18441,SNII,15,19,18,18,18,0,0.037551,54387.96855786314,0.00011234274046527433,4.282698194770272,0.622446541058322,nan,0.06985694265677012,9.076935402542787e-07,0.0516102092722812,0.0060492652762591395,14182.929299334526,66,Minimization exited successfully.
