cid,class,num_points_sdssu,num_points_sdssg,num_points_sdssr,num_points_sdssi,num_points_sdssz,fit_z,z,t0,amplitude,z_err,t0_err,amplitude_err,chi,dof,message
1390,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1391,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1394,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1395,zSNIa,19,19,18,19,19,0,0.186404,53609.49883775766,2.203917629831294e-09,nan,0.3742348608102475,4.728302949589675e-11,323.5155073323562,92,Minimization exited successfully.
1396,Unknown,19,19,19,19,19,0,0.273094,53608.54305019325,1.4463800413734808e-09,nan,0.8505532381495868,4.572181829196973e-11,290.2700998322619,93,Minimization exited successfully.
1397,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1400,Unknown,17,17,17,17,17,0,0.278644,53608.64486146206,7.236510672938702e-10,nan,2.1188613769991207,4.4828494583838066e-11,133.11592942516478,83,Minimization exited successfully.
1401,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1403,zSNIa,19,19,19,19,19,0,0.361378,53610.86590806408,8.100371005217899e-10,nan,0.7264158725520247,4.2384579428936206e-11,98.02893517989153,93,Minimization exited successfully.
1406,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1407,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1409,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1411,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1415,zSNIa,17,17,17,17,17,0,0.211864,53614.188232891574,1.937129408436339e-09,nan,0.23317340377616347,4.643979678524454e-11,312.90342645027,83,Minimization exited successfully.
1417,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1427,Unknown,17,17,17,17,17,0,0.340249,53606.675426940725,7.331668493158582e-10,nan,2.9263119748611643,5.039493307075248e-11,116.33839862304883,83,Minimization exited successfully.
1438,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1442,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1450,Unknown,0,24,24,24,24,0,0.400542,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
1451,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1452,Unknown,24,24,24,24,24,0,0.325205,53613.255760754684,6.267025199684087e-10,nan,0.5530335900839418,3.679902140781438e-11,577.4091843743595,118,Minimization exited successfully.
1456,zSNII,24,24,24,24,24,0,0.199155,53613.49837470015,7.592622224046909e-10,nan,0.444810512202821,3.3469958879474916e-11,212.9051991547886,118,Minimization exited successfully.
1457,zSNIa,24,24,24,24,24,0,0.360187,53605.741573831365,6.004158695671041e-10,nan,1.0181154848869483,3.652727009056098e-11,119.63687610944777,118,Minimization exited successfully.
1461,zSNIa,38,39,39,39,39,0,0.341186,53612.300997510414,7.915371819486913e-10,nan,0.4115876741889224,2.5885396702174916e-11,313.18249871660566,192,Minimization exited successfully.
1464,zSNIa,17,20,20,20,20,0,0.290028,53607.5884116304,7.736815623585062e-10,nan,0.8160390543052927,4.04208539536705e-11,136.80643283060942,95,Minimization exited successfully.
1465,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1469,Unknown,20,20,20,20,20,0,0.087772,53643.82439810461,6.719130600608414e-10,nan,1.6012493148773501,3.9423783556466536e-11,859.4737719128736,98,Minimization exited successfully.
1470,zSNII,40,41,42,42,42,0,0.087735,53633.0180132264,1.5696777081375278e-09,nan,0.3663509580146638,4.328671825313023e-11,3094.847915322896,205,Minimization exited successfully.
1472,SNII,25,24,25,25,25,0,0.013607,53639.615203287314,4.663029083834502e-08,nan,0.012911550584249198,7.616975611563504e-11,273595.90544593555,122,Minimization exited successfully.
1478,zSNIa,21,21,21,21,21,0,0.201959,53608.54088141113,1.4418706615586342e-09,nan,0.4039246446991456,3.763930869637692e-11,324.80102066250106,103,Minimization exited successfully.
1479,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1489,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1495,Unknown,24,24,24,24,24,0,0.204987,53610.8346716032,6.94896283120224e-10,nan,0.741467296724295,3.3294777015842086e-11,167.475271323977,118,Minimization exited successfully.
1497,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1500,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1504,zSNIa,46,47,47,48,47,0,0.317369,53611.54803610799,7.58639011964422e-10,nan,0.5928524918563198,2.4761636195315804e-11,543.5199414282414,233,Minimization exited successfully.
1511,Unknown,24,24,24,24,24,0,0.186578,53588.82068583473,2.1701239676881154e-09,nan,3.0931777612131555,3.6461257220701865e-10,101.53702785842547,118,Minimization exited successfully.
1513,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1514,Unknown,23,24,24,24,24,0,0.041954,53614.53871765698,1.077556682656825e-08,nan,0.0482672128273407,4.211293219004192e-11,12461.788561580492,117,Minimization exited successfully.
1525,Unknown,20,25,25,25,25,0,0.1072,53614.28020618513,5.138637814949903e-09,nan,0.06286794321567868,3.639414635123671e-11,4847.772238585773,118,Minimization exited successfully.
1533,Unknown,18,18,18,18,18,0,0.144474,53563.61787518112,8.89208376996278e-09,nan,2.394822996622679,6.295652323429972e-10,168.12637193758349,88,Minimization exited successfully.
1535,zSNII,25,26,26,26,26,0,0.235327,53613.12967275918,2.345920291035363e-09,nan,0.14155369049694855,3.3862952157348465e-11,2104.687669996484,127,Minimization exited successfully.
1536,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1545,Unknown,0,16,16,16,16,0,0.098871,53609.27374502177,2.670572180874588e-09,nan,0.27924215174789424,5.170407321767623e-11,413.8467291658652,62,Minimization exited successfully.
1546,Unknown,21,23,23,23,23,0,0.036905,53548.38196308101,6.012349001081304e-08,nan,0.633557890119846,8.551458394867576e-10,1025.0587689853312,111,Minimization exited successfully.
1548,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1551,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1555,Unknown,26,26,26,26,26,0,0.023544,53613.126811715134,5.13014166908025e-09,nan,0.13263097938761348,4.248235272950866e-11,5847.1310571126,128,Minimization exited successfully.
1556,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1562,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1576,zSNIa,0,24,24,24,24,0,0.476722,53610.86966261715,4.908712905279916e-10,nan,0.7814827124639123,3.565770011327257e-11,123.27066224731422,94,Minimization exited successfully.
1577,zSNII,0,24,24,24,24,0,0.549966,53635.07532172266,1.0058555825542771e-09,nan,0.5681011872256931,5.317778754396768e-11,1129.9652598010784,94,Minimization exited successfully.
1580,SNIa,23,24,24,24,24,0,0.184,53615.258117370955,3.0378727512290577e-09,nan,0.13187895116061554,3.869073044791751e-11,1464.6621752879269,117,Minimization exited successfully.
1581,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1583,Unknown,25,25,25,25,25,0,0.3176,53596.41186575322,1.1014445598980787e-09,nan,3.6558239501500793,2.9007797293133107e-10,284.1662984126224,123,Minimization exited successfully.
1585,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1588,Unknown,42,44,46,46,46,0,0.150504,53603.42795645189,1.9041977026725906e-09,nan,0.3647544594205101,3.961564857703804e-11,608.0849826652268,222,Minimization exited successfully.
1592,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1595,zSNIa,21,21,21,21,21,0,0.2136,53614.023706560096,2.437773706761434e-09,nan,0.16346004163642647,4.125397256434138e-11,849.2319190300391,103,Minimization exited successfully.
1598,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1599,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1601,Unknown,20,20,21,21,20,0,0.329327,53609.763118951494,5.504333095735945e-10,nan,1.0612987448112108,3.3995979274110954e-11,152.5190784260809,100,Minimization exited successfully.
1602,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1603,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1605,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1609,zSNII,0,23,23,23,23,0,0.425523,53614.79351932537,1.092197442774933e-09,nan,0.5790825589829183,3.714424659162547e-11,900.2444753085765,90,Minimization exited successfully.
1616,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1617,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1622,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1624,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1627,Unknown,21,21,21,21,21,0,0.338934,53611.16482153226,5.048381172346939e-10,nan,1.0000010226613085,3.8425821928660017e-11,321.7539940792341,103,Minimization exited successfully.
1631,zSNII,21,21,21,21,21,0,0.14415,53614.76671249302,1.0363051083950585e-09,nan,0.3077911514119478,3.537672227241439e-11,659.2133044763359,103,Minimization exited successfully.
1632,zSNII,21,21,21,21,21,0,0.057524,53615.89006212272,3.430882135975277e-09,nan,0.10699943699728465,4.313631388180989e-11,2828.8598534153584,103,Minimization exited successfully.
1642,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1644,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1649,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1650,zSNIa,20,20,20,20,20,0,0.304341,53605.43036412866,6.185091049666217e-10,nan,0.986421379737294,3.4406363336197874e-11,91.70029606762287,98,Minimization exited successfully.
1652,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1656,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1658,zSNIa,20,20,20,20,20,0,0.277296,53619.104660953984,1.0848736747887686e-09,nan,0.4920434113009833,3.5914901649627225e-11,301.1812548814288,98,Minimization exited successfully.
1662,zSNII,8,11,11,11,11,0,0.206768,53613.375940239166,7.654708307524665e-10,nan,0.6714105556675349,5.4015469859540874e-11,119.10548165315006,50,Minimization exited successfully.
1668,Unknown,20,21,21,21,21,0,0.215426,53629.13654576723,1.2705922383407472e-10,nan,3.1026413754916575,4.043535353660114e-11,158.94642332829176,102,Minimization exited successfully.
1671,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1686,SNIa?,38,38,38,38,38,0,0.1364,53558.36187553203,7.402878777524984e-09,nan,4.3103069423741545,7.421715282544487e-10,164.7972040076661,188,Minimization exited successfully.
1688,SNIa,21,21,21,21,21,0,0.359161,53612.37923641487,6.875615819418238e-10,nan,0.651403738593217,3.569688909311103e-11,145.4129532605025,103,Minimization exited successfully.
1695,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1706,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1709,Unknown,21,21,21,21,21,0,0.145351,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
1740,zSNIa,21,21,21,21,21,0,0.167636,53550.83970054636,2.422716108778807e-08,nan,0.5117500239502988,4.712155019784898e-10,3001.439046988109,103,Minimization exited successfully.
1741,zSNII,19,21,21,21,21,0,0.20496,53608.53968504293,8.703473171068346e-10,nan,0.9030128612212138,3.655228260893146e-11,178.63374117953634,101,Minimization exited successfully.
1742,zSNII,18,20,20,20,21,0,0.111638,53634.47687536832,1.1048985018062406e-09,nan,0.4874608796199027,3.953779211893585e-11,1011.0110493415566,97,Minimization exited successfully.
1748,zSNIa,21,20,21,21,21,0,0.339527,53612.128235539356,6.145076011517945e-10,nan,0.8056600912677823,3.4116402788033106e-11,131.646257828612,102,Minimization exited successfully.
1749,Unknown,19,20,20,20,20,0,0.076236,53608.73855341087,2.8501958221916187e-09,nan,0.21983059751801193,4.181041961131093e-11,1679.1756517773242,97,Minimization exited successfully.
1750,zSNIa,20,20,20,20,20,0,0.25997,53610.30076257197,7.957533747938175e-10,nan,1.4010036076761025,3.346041927630847e-11,143.12467744123572,98,Minimization exited successfully.
1762,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1763,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1764,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1765,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1767,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1770,Unknown,21,21,21,21,21,0,0.105337,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
1773,zSNII,21,21,20,21,21,0,0.120184,53624.62203028168,8.347714968283398e-10,nan,0.6494827167698531,3.4588563644246264e-11,533.263955263152,102,Minimization exited successfully.
1774,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1775,zSNIa,21,21,21,21,21,0,0.303881,53614.37275349259,8.446538301696013e-10,nan,0.5204134740743029,3.9643312131767704e-11,220.43858627529178,103,Minimization exited successfully.
1776,Unknown,0,22,22,22,22,0,0.507319,53608.09193867121,7.441603029319198e-10,nan,1.5086591777653666,4.106351893658073e-11,279.45033171809956,86,Minimization exited successfully.
1778,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1779,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1780,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1782,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1783,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1784,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1794,SNIa,21,21,21,21,21,0,0.14191,53611.87324042456,3.5255550941292714e-09,nan,0.12409309058784856,3.6098223452362696e-11,1385.830973841665,103,Minimization exited successfully.
1796,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1800,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1803,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1808,Unknown,18,21,21,21,21,0,-0.000612,53610.40035647374,4.895058666331953e-10,nan,1.5550272269174457,3.4068044003362644e-11,243.80867773688516,100,Minimization exited successfully.
1810,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1820,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1821,zSNII,22,22,22,22,22,0,0.096105,53613.29657623567,1.8074119352436408e-09,nan,0.24362163215118926,3.380982413279448e-11,971.7885281703898,108,Minimization exited successfully.
