cid,class,num_points_sdssr,num_points_sdssi,num_points_sdssz,fit_z,z,t0,amplitude,z_err,t0_err,amplitude_err,chi,dof,message
2064,zSNIa,0,0,16,0,0.455074,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
2078,zSNIa,0,20,19,0,0.322184,53610.146913389355,6.305066208503771e-10,nan,1.327298505781073,5.5401634144575316e-11,40.710298076350384,37,Minimization exited successfully.
2079,zSNIa,0,20,20,0,0.305008,53613.385320483656,9.253922512743539e-10,nan,1.1505744270434661,7.152678735219864e-11,65.90515847203415,38,Minimization exited successfully.
2080,zSNII,20,20,20,0,0.102187,53613.96619042836,1.2073603318329138e-09,nan,0.4944850514475547,5.628960262765387e-11,274.4233790290151,58,Minimization exited successfully.
2081,zSNIa,0,20,20,0,0.250159,53609.70048673591,8.448687046941617e-10,nan,1.2624874216708122,5.90583620773347e-11,31.12625999709836,38,Minimization exited successfully.
2092,Unknown,0,20,19,0,0.142017,53614.691257278515,8.867089187969611e-10,nan,1.0574196480556566,7.546959766452306e-11,60.8315915765603,37,Minimization exited successfully.
2102,SNIa,17,17,16,0,0.094009,53609.94102958816,8.440467979038451e-09,nan,0.11965076463093283,4.7832367027910115e-11,3372.1473548042513,48,Minimization exited successfully.
2108,Unknown,16,15,15,0,0.118269,53577.89079243632,1.048424983921127e-08,nan,0.861462492874125,4.457191688998928e-10,435.7608061801394,44,Minimization exited successfully.
2109,Unknown,21,20,21,0,0.030697,53611.4328587184,4.5331089545787656e-09,nan,0.24482657483531511,4.0108270975987704e-11,1691.8317018536263,60,Minimization exited successfully.
2116,Unknown,0,18,18,0,0.306324,53612.062857190314,8.135648967958384e-10,nan,1.032855054610991,6.29882410678946e-11,72.50724089413052,34,Minimization exited successfully.
2118,zSNII,0,18,18,0,0.304619,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
2149,zSNIa,0,17,21,0,0.294257,53606.08034463021,6.459399334012763e-10,nan,1.5734095659063314,5.158246395950275e-11,42.930373434622005,36,Minimization exited successfully.
2162,zSNIa,0,20,20,0,0.171423,53611.74974676297,1.882863035066742e-09,nan,0.588945257357409,5.899131296748117e-11,75.42761578632455,38,Minimization exited successfully.
2165,SNIa,0,21,21,0,0.286619,53616.02406391947,7.537006095337321e-10,nan,1.0356271211567218,4.054971115679299e-11,28.38808417935744,40,Minimization exited successfully.
2181,zSNIa,0,33,33,0,0.377208,53610.51777667752,4.813218608354029e-10,nan,1.5010130090740859,3.971504801116178e-11,46.265140935734934,64,Minimization exited successfully.
2183,zSNII,21,21,21,0,0.088587,53651.26835368601,9.31639119699722e-10,nan,0.6939217193648801,3.074363712372482e-11,1298.5512267772465,61,Minimization exited successfully.
2184,Unknown,37,38,38,0,0.025254,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
2190,Unknown,22,22,24,0,0.072877,53605.86406390726,2.2805624271832843e-09,nan,0.36176447592515615,6.215624808926636e-11,461.035278536847,66,Minimization exited successfully.
2230,Unknown,20,19,20,0,0.112116,53490.68560906927,4.5657336698659626e-08,nan,0.6742633633984951,8.424852617960603e-10,1481.7761410111834,57,Minimization exited successfully.
2234,zSNIbc,21,21,20,0,0.080525,53603.02243240494,9.803214351695001e-10,nan,0.8003740384265257,5.482051446211809e-11,115.80246918605084,60,Minimization exited successfully.
2235,zSNIa,0,21,21,0,0.346426,53603.09139717938,6.378330214410363e-10,nan,2.4045975030276168,6.73660690150647e-11,27.190713239864593,40,Minimization exited successfully.
2236,zSNII,0,21,21,0,0.253016,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
2246,SNIa,0,23,22,0,0.194216,53615.876166198,1.594977612034149e-09,nan,0.5955507989347097,5.825779793807489e-11,130.1596030156256,43,Minimization exited successfully.
2272,Unknown,0,0,38,0,0.471837,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
2280,zSNIa,0,19,19,0,0.348577,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
2290,zSNIa,0,20,20,0,0.328975,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
2292,Unknown,0,20,20,0,0.150375,53613.11753133482,1.971609257418613e-09,nan,0.9547897118609399,6.236049634022142e-11,752.9682103915159,38,Minimization exited successfully.
2297,Unknown,0,21,21,0,0.229972,53630.473573197945,1.2301544802837236e-09,nan,0.5772851635047118,5.61047664872645e-11,217.8377865234245,40,Minimization exited successfully.
2308,SNIa,0,20,25,0,0.147025,53618.875514023224,2.905819030772403e-09,nan,0.4645782603693078,6.481681113800803e-11,504.775560901931,43,Minimization exited successfully.
2309,Unknown,21,21,22,0,0.059447,53603.801281637745,2.8475831876297342e-08,nan,0.06279296393404366,1.038668734761151e-10,14851.74327725977,62,Minimization exited successfully.
2319,zSNIa,0,19,20,0,0.159153,53617.60573422035,2.7047077707975875e-09,nan,0.34840255744347814,5.978621847636473e-11,282.7131140492708,37,Minimization exited successfully.
2330,SNIa,0,20,20,0,0.211788,53616.45090737382,7.390297700321001e-10,nan,1.2159360771292995,5.355873615316042e-11,34.03089397122339,38,Minimization exited successfully.
2335,zSNIa,0,24,24,0,0.18313,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
2347,zSNIa,0,0,19,0,0.4023,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
2350,zSNII,0,19,20,0,0.203791,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
2361,zSNII,0,20,19,0,0.152364,53614.633487155086,1.0790922735045573e-09,nan,0.8853514932561666,5.3880241016579655e-11,104.49223736736735,37,Minimization exited successfully.
2366,SNII,0,20,20,0,0.145857,53614.635644691334,1.0955725061598165e-09,nan,0.7767724974146404,5.20134917760494e-11,280.77144525286326,38,Minimization exited successfully.
2372,SNIa,0,23,22,0,0.179585,53617.834958343796,2.18832415379054e-09,nan,0.3997903232702811,5.1543642244630445e-11,255.5853529290902,43,Minimization exited successfully.
2405,zSNII,20,20,20,0,0.13232,53616.00500546586,8.290100599628568e-10,nan,0.6956694944019546,3.546748971055246e-11,534.1873683913293,58,Minimization exited successfully.
2422,SNIa,0,20,20,0,0.263492,53621.37122136455,1.129295303624285e-09,nan,1.0612688178553071,5.386614864812625e-11,53.403455332851706,38,Minimization exited successfully.
2423,zSNII,0,20,19,0,0.187286,53615.66871517424,1.4757028209000506e-09,nan,0.7241497527393221,5.455204215837551e-11,393.94917987608187,37,Minimization exited successfully.
2437,zSNIa,0,24,23,0,0.258478,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
2440,SNIa,0,22,22,0,0.19029,53619.516219411205,1.6426102756935865e-09,nan,0.663184790089872,5.470965177479062e-11,123.91036271540581,42,Minimization exited successfully.
2443,Unknown,20,20,20,0,0.088459,53608.542822961776,1.450528558352639e-09,nan,0.9502560457185609,4.8718190586729325e-11,265.86173540620086,58,Minimization exited successfully.
2458,Unknown,19,20,19,0,-0.000104,53616.259578041005,9.233807695910743e-10,nan,0.5818754904903471,5.124487302010594e-11,76.51670583701734,56,Minimization exited successfully.
2460,Unknown,19,19,20,0,0.087033,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
2481,zSNII,0,20,20,0,0.145789,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
2488,zSNII,0,17,16,0,0.169735,53610.45379073296,6.101336051362177e-10,nan,1.4399569252236688,5.869827911424488e-11,370.7001511937653,31,Minimization exited successfully.
2532,zSNIa,0,19,19,0,0.267696,53614.91962457789,9.856135753276098e-10,nan,0.8693878258709447,6.480006906687999e-11,42.84144842984388,36,Minimization exited successfully.
2533,SNIa,0,18,17,0,0.338803,53618.370857832444,8.431026649894076e-10,nan,1.1017900995102536,5.650780893975492e-11,73.9311260594835,33,Minimization exited successfully.
2539,Unknown,0,0,20,0,0.437692,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
2545,zSNII,0,19,17,0,0.239367,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
2547,Unknown,19,19,20,0,0.096588,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
2551,zSNIa,0,17,19,0,0.247554,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
2556,Unknown,17,17,17,0,0.102927,53577.76381517678,4.9454562795906556e-09,nan,3.466935580410791,6.273425318149958e-10,41.868974883511115,49,Minimization exited successfully.
2561,SNIa,23,23,24,0,0.117406,53622.02079737025,4.300850869050173e-09,nan,0.26319567158498103,4.176622770265197e-11,1076.8071652382152,68,Minimization exited successfully.
2569,zSNII,0,17,17,0,0.209761,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
2571,Unknown,0,17,19,0,0.241983,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
2582,zSNII,16,17,17,0,0.069291,53608.11087409649,5.751884765229839e-10,nan,1.9341570887590933,5.415690110324952e-11,96.98975314421004,48,Minimization exited successfully.
2615,zSNII,15,16,17,0,0.055356,53614.63775186296,1.4866491821809395e-09,nan,0.43469068232298014,4.863124610974863e-11,463.38142470053964,46,Minimization exited successfully.
2629,Unknown,0,18,19,0,0.221876,53607.49003530751,9.81379893292015e-10,nan,1.313391675834282,6.731281167347326e-11,60.29390800189148,35,Minimization exited successfully.
2630,zSNIa,0,20,20,0,0.349599,53611.01079594014,7.066478058633579e-10,nan,1.1232103194051888,4.8832805663766725e-11,48.53456727701948,38,Minimization exited successfully.
2632,zSNIa,0,25,25,0,0.295151,53613.870522530066,6.712968049366757e-10,nan,1.0385523508557526,4.7160160324754977e-11,65.70210177866107,48,Minimization exited successfully.
2635,SNIa,0,25,23,0,0.143104,53620.68681926414,3.1580893782708368e-09,nan,0.3714916915705544,5.983005627282363e-11,440.6271987526844,46,Minimization exited successfully.
2639,zSNIa,0,20,20,0,0.214887,53620.02612121134,1.974978732856872e-09,nan,0.6504475284855289,7.365521082247381e-11,123.06346344517361,38,Minimization exited successfully.
2661,SNII,0,20,20,0,0.191453,53629.07188453008,1.0998084773930729e-09,nan,0.6222153320995858,8.799230863953802e-11,111.21091832335128,38,Minimization exited successfully.
2666,zSNII,16,16,16,0,0.056906,53645.846721287315,1.3621272751720384e-09,nan,0.8692889253907197,7.140051573992724e-11,447.3101529903173,46,Minimization exited successfully.
2667,Unknown,16,17,17,0,0.094191,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
2689,SNIa,0,17,16,0,0.160352,53619.800043627954,3.3160005263987673e-09,nan,0.3128535953364917,7.92272660104501e-11,454.9280742426755,31,Minimization exited successfully.
2699,zSNIbc,16,15,17,0,0.045116,53580.29673869946,1.1848725587474458e-08,nan,0.6485310700518312,4.0329894917866287e-10,202.15635921453605,46,Minimization exited successfully.
2718,Unknown,0,16,17,0,0.287559,53614.745958152394,6.662303744461775e-10,nan,1.336023870149802,5.5512215098947665e-11,47.152324630053435,31,Minimization exited successfully.
2722,zSNII,17,18,17,0,0.015648,53614.20555277966,8.577501773609062e-10,nan,0.6991074478937662,5.1015604009342285e-11,174.52430614119604,50,Minimization exited successfully.
2734,zSNIa,0,24,25,0,0.302007,53623.52654317455,1.4152674948445288e-09,nan,1.476145580825687,4.5928769397352134e-11,194.6342420426026,47,Minimization exited successfully.
2744,SNIb,19,19,19,0,0.033619,53632.33697904092,1.1072506939672513e-08,nan,0.0848187383817276,7.160026005169663e-11,4402.708661208583,55,Minimization exited successfully.
2746,zSNII,25,25,24,0,0.118293,53617.5945868867,1.6706189433207205e-09,nan,0.3559397618046205,3.978078096598752e-11,1130.2095883766697,72,Minimization exited successfully.
2766,zSNIa,0,22,22,0,0.149336,53604.39731192296,2.7423759848768853e-09,nan,0.4467201146799198,7.933865760628005e-11,217.6624745930197,42,Minimization exited successfully.
2784,zSNIa,0,0,22,0,0.398676,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
2789,SNIa,0,21,21,0,0.288898,53615.7639014798,7.876382727144389e-10,nan,0.9525101417857513,5.301283159798652e-11,51.80690295619212,40,Minimization exited successfully.
2793,Unknown,36,38,36,0,0.043219,53617.0918292532,3.4621086662185403e-09,nan,0.14631179488787893,3.6190107963488795e-11,2280.513171693183,108,Minimization exited successfully.
2799,zSNIa,0,24,24,0,0.375668,53604.882672965985,6.271428700160951e-10,nan,2.401404376305436,7.0049156427513e-11,48.951478659736985,46,Minimization exited successfully.
2808,zSNIa,0,23,21,0,0.313378,53606.92807206685,7.941670777417681e-10,nan,1.3227966917838785,5.742020667258212e-11,83.10341671156938,42,Minimization exited successfully.
2855,zSNIa,0,16,16,0,0.243729,53627.75807244171,1.5800052075592272e-09,nan,0.568781237998337,8.053188857698377e-11,46.83901194558523,30,Minimization exited successfully.
2864,zSNIa,0,18,18,0,0.242608,53627.25009685366,1.8653619192427452e-09,nan,0.44298181962949457,9.124158235311964e-11,66.40767877912118,34,Minimization exited successfully.
2871,zSNIa,0,17,17,0,0.290779,53612.78925145172,5.967704983462331e-10,nan,1.6633304625647725,6.203694516720072e-11,51.960335483166226,32,Minimization exited successfully.
2898,Unknown,21,20,20,0,0.02525,53612.801324747845,3.1985988583703822e-09,nan,0.35059486290992936,5.736090502124762e-11,819.2946186770125,59,Minimization exited successfully.
2906,Unknown,0,18,19,0,0.234856,53624.780830391224,2.568554663258937e-09,nan,0.3776844573694689,7.141129483931527e-11,45.01555942166427,35,Minimization exited successfully.
2913,Unknown,0,22,23,0,0.169728,53699.999143543115,6.364975061814464e-08,nan,0.21145856846487732,6.340840169927247e-09,692.2755804620842,43,Minimization exited successfully.
2916,SNIa,17,17,17,0,0.12303,53627.482361934686,4.309333324960843e-09,nan,0.12028141598057118,6.521195585506403e-11,359.5158234915161,49,Minimization exited successfully.
2926,zSNIa,0,16,17,0,0.302749,53614.123088762404,7.634485409520127e-10,nan,1.4089324906999536,6.305166618404549e-11,46.42792319036021,31,Minimization exited successfully.
2928,Unknown,0,17,17,0,0.148851,53629.83325420462,2.278260493955385e-09,nan,0.3270215857774019,9.830347829657375e-11,129.13106326023683,32,Minimization exited successfully.
2929,zSNIbc,36,38,38,0,0.118996,53626.66408301372,1.6538022183070923e-09,nan,0.25380184521054616,3.635137055829591e-11,783.9006169627802,110,Minimization exited successfully.
2943,SNIa,0,16,17,0,0.264048,53623.64534538701,1.1036634743987466e-09,nan,1.8401925750877126,1.0311468379518931e-10,53.74895325408815,31,Minimization exited successfully.
2970,zSNII,19,17,18,0,0.082938,53643.44423488518,5.5195868280372014e-09,nan,0.1273090631912055,5.362517689903613e-11,11567.583604327352,52,Minimization exited successfully.
2986,zSNIbc,16,15,17,0,0.045116,53580.29401998053,1.185747820891924e-08,nan,0.64883918211126,4.034758531309674e-10,202.60030992500356,46,Minimization exited successfully.
2992,SNIa,22,22,22,0,0.126077,53625.4122840241,3.546452632575201e-09,nan,0.2292243473821145,4.540589597044834e-11,450.7796807839792,64,Minimization exited successfully.
3049,Unknown,0,17,18,0,0.165342,53640.184200377815,1.6767973277398178e-09,nan,0.8564782753492182,8.48391126326649e-11,271.8556403895893,33,Minimization exited successfully.
3050,zSNII,17,17,18,0,0.09956,53628.93317643793,3.0043342778342097e-09,nan,0.179039110254962,7.889403465300101e-11,324.51362170023117,50,Minimization exited successfully.
3063,zSNII,20,20,19,0,0.09047,53617.08116777579,4.799978750716657e-09,nan,0.21125805678457255,6.451988290954155e-11,1671.4564353360472,57,Minimization exited successfully.
3065,zSNIa,0,19,20,0,0.154383,53611.252188539554,6.171776133216463e-10,nan,1.7842982175898214,7.069592797196875e-11,31.53798142701701,37,Minimization exited successfully.
3077,zSNIa,0,36,36,0,0.244054,53628.61918884676,1.7402765973611289e-09,nan,0.3444070457444468,5.038454919719927e-11,188.73521705797896,70,Minimization exited successfully.
3080,SNIa,0,21,21,0,0.173146,53629.7701587649,2.7069653777368313e-09,nan,0.2681116347266652,6.583816437440308e-11,170.4470033854773,40,Minimization exited successfully.
3087,SNIa,0,21,21,0,0.164306,53630.52596501686,2.9496935478537722e-09,nan,0.22423170939146075,6.565791821604479e-11,192.2057594375583,40,Minimization exited successfully.
3092,Unknown,29,30,30,0,0.113517,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
3150,zSNIa,0,38,41,0,0.33168,53615.0162956235,5.716755339762352e-10,nan,1.0531592853330949,3.693643605863499e-11,75.117225094147,77,Minimization exited successfully.
3161,zSNIa,0,21,20,0,0.370041,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
3172,zSNIa,0,34,38,0,0.315382,53606.53284280042,5.609110183567675e-10,nan,1.6416806912056927,3.772197227000982e-11,91.72163076647499,70,Minimization exited successfully.
3175,zSNIa,0,22,23,0,0.220288,53615.400704105734,8.903553682717624e-10,nan,1.0045565167383756,5.285064429581717e-11,52.13560841911108,43,Minimization exited successfully.
3180,zSNIa,0,20,20,0,0.245505,53625.142071222464,9.158320529365427e-10,nan,0.719415107389068,5.519714895487145e-11,40.023130626900446,38,Minimization exited successfully.
3193,Unknown,0,0,20,0,0.528563,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
