obj_id,z,z_err,num_points_desu,num_points_desg,t0,amplitude,t0_err,amplitude_err,chi,dof,message
des_01336687.dat,0.2337,0.001,0,0,57332.3470082954,2.066066336084985e-10,0.128227936620533,2.721791570889146e-12,274.368958187819,8,Minimization exited successfully.
des_01337117.dat,0.5539,0.005,0,0,57340.539400189446,3.9382498242809535e-11,1.0134207786577463,1.3856774605431725e-12,90.65983941724564,7,Minimization exited successfully.
des_01337221.dat,0.6688,0.005,0,0,57335.63650675463,2.7519929844835833e-11,0.8144920447884942,1.2533370628777458e-12,32.589799670516854,23,Minimization exited successfully.
des_01337228.dat,0.5788,0.005,0,0,57339.63936790692,2.1141190417479913e-11,1.7619488917625858,1.879019492139937e-12,12.84516939212887,10,Minimization exited successfully.
des_01337272.dat,0.5027,0.005,0,0,57335.2139720438,3.127388258708406e-11,0.8443902856233763,1.5973515854873298e-12,19.298206803946258,8,Minimization exited successfully.
des_01337325.dat,0.6387,0.005,0,0,57336.34469691698,2.6435238414597827e-11,1.0957105679881352,1.5546300968647137e-12,25.261020549368812,8,Minimization exited successfully.
des_01337649.dat,0.2491,0.005,0,0,57347.74055793956,1.6283616084960887e-10,0.25546744108578423,2.1642329586393284e-12,469.8703908395722,5,Minimization exited successfully.
des_01337655.dat,0.8485,0.005,0,0,57336.82766031404,9.789451420120232e-12,1.125819340992166,3.8252394641300264e-13,54.19685715435939,6,Minimization exited successfully.
des_01337687.dat,0.3195,0.005,0,0,57350.55147423884,1.5228894321406947e-10,0.2583532148710219,2.3440129635923065e-12,695.2005480631938,8,Minimization exited successfully.
des_01337703.dat,0.5334,0.005,0,0,57337.10157015932,3.5905626002624376e-11,1.59372668063952,3.1309159513223603e-12,20.875260990685092,11,Minimization exited successfully.
des_01337838.dat,0.3119,0.005,0,0,57345.74866493897,1.4962545298504153e-10,0.13557129694891046,1.9315883163022295e-12,453.62277872239633,7,Minimization exited successfully.
des_01338128.dat,0.3117,0.001,0,0,57351.747953264494,1.1544722189939836e-10,0.5572264593101863,4.359698468230158e-12,70.1737768795332,7,Minimization exited successfully.
des_01338170.dat,0.389,0.005,0,0,57344.2850659902,5.466004003534574e-11,0.5584630344019388,2.2285293963202192e-12,75.82145567110317,16,Minimization exited successfully.
des_01338233.dat,0.598,0.001,0,0,57337.33113369271,1.8182854220864644e-11,1.7589268554474984,2.098836705704853e-12,5.728090901947895,9,Minimization exited successfully.
des_01338266.dat,0.6476,0.005,0,0,57343.79851591655,1.7800905939527193e-11,0.7511978136899415,9.042604556757355e-13,41.72997163065859,35,Minimization exited successfully.
des_01338278.dat,0.5639,0.001,0,0,57343.59924383332,2.8623215577217432e-11,0.7665160365213524,1.5808683076290498e-12,21.381766269351857,6,Minimization exited successfully.
des_01338387.dat,0.5838,0.005,0,0,57343.671884118325,2.900695173707335e-11,0.8664665800934017,1.262873951360802e-12,63.15808140238727,6,Minimization exited successfully.
des_01338430.dat,0.5089,0.005,0,0,57343.574049024406,3.484240284007296e-11,0.831090275754832,1.6772641376899658e-12,13.415917463952676,5,Minimization exited successfully.
des_01338471.dat,0.5309,0.005,0,0,57334.23542453077,1.9606732050861e-11,1.6122044647454459,2.0457070445024903e-12,5.740611184530534,8,Minimization exited successfully.
des_01338675.dat,0.3306,0.001,0,0,57354.01052261323,3.585244047419e-11,0.1564007414781372,4.097669122322483e-13,611.8624395590489,12,Minimization exited successfully.
des_01339002.dat,0.3025,0.001,0,0,57353.11936841921,8.705717459886579e-11,0.8269502175353409,3.865553576798023e-12,25.994024158089466,5,Minimization exited successfully.
des_01339149.dat,0.4678,0.005,0,0,57353.57095024511,4.010627572788291e-11,0.794686858625937,1.7610981344951634e-12,23.318186883411432,6,Minimization exited successfully.
des_01339392.dat,0.1804,0.001,0,0,57365.44009796363,3.7032727685742317e-10,1.462456666977232,4.143518931419737e-11,66.13037903295172,2,Minimization exited successfully.
des_01339450.dat,0.5505,0.001,0,0,57350.47509311844,2.4044162509206585e-11,1.8080228899561916,2.9170368213272204e-12,15.167307651442112,9,Minimization exited successfully.
des_01340454.dat,0.421,0.005,0,0,57354.70428030607,6.399300428100964e-11,0.19473618711708696,1.4039303628424516e-12,260.5607893963668,16,Minimization exited successfully.
des_01341370.dat,0.409,0.005,0,0,57355.623959589175,6.069845217871832e-11,0.21345197963091778,1.4051402009330532e-12,355.09716381065607,10,Minimization exited successfully.
des_01341894.dat,0.3121,0.001,0,0,57371.319751655545,1.394669086906362e-10,0.8222814924629347,5.97246760580327e-12,48.24755361591078,3,Minimization exited successfully.
des_01342255.dat,0.2141,0.005,0,0,57373.576943939814,2.9345605632428787e-10,0.12600068295796518,2.7113885708750165e-12,137.91448848830936,2,Minimization exited successfully.
des_01343208.dat,0.4993,0.001,0,0,57369.62165061061,1.594888494265051e-11,0.77431945884382,7.183084995302813e-13,7.484999195348225,3,Minimization exited successfully.
des_01343337.dat,0.3389,0.001,0,0,57375.82658247978,6.727064798498904e-11,0.47154140316706616,1.834446550459929e-12,120.71265747975478,10,Minimization exited successfully.
des_01343401.dat,0.3829,0.005,0,0,57376.421839222436,9.017933151469453e-11,0.47789883370205644,2.8041091857142437e-12,173.37700184336825,6,Minimization exited successfully.
des_01343533.dat,0.368,0.005,0,0,57371.25350492431,5.363009928964603e-11,0.9149154149599781,3.620592258770051e-12,28.23272728252232,10,Minimization exited successfully.
des_01343759.dat,0.508,0.001,0,0,57373.115090024905,1.892862706444414e-11,0.2506653980963165,3.2699030358949693e-13,73.4869131742947,3,Minimization exited successfully.
des_01343871.dat,0.6379,0.005,0,0,57370.57139642333,2.2184402253500943e-11,1.0770502204431978,1.3055540283041105e-12,13.121445756727443,3,Minimization exited successfully.
des_01344692.dat,0.3795,0.001,0,0,57374.80165208644,3.505025491664394e-11,0.7028330513530818,2.5212543353525116e-12,6.825619531062395,8,Minimization exited successfully.
des_01345553.dat,0.3189,0.005,0,0,57376.60695399768,1.4063292348678754e-10,0.3770229001966072,3.857442319034205e-12,70.02068031799021,2,Minimization exited successfully.
des_01345582.dat,0.4588,0.005,0,0,57375.55031200589,3.9911416487030636e-11,0.8111000083044928,1.959181230279635e-12,1.1813149110565122,3,Minimization exited successfully.
des_01345594.dat,0.4224,0.001,0,0,57374.91909825174,6.185159015681178e-11,0.8089071324575343,3.257692922901719e-12,30.327499741157588,5,Minimization exited successfully.
des_01346137.dat,0.3635,0.005,0,0,57381.132700692324,6.706007860559952e-11,0.5904055137507385,2.4178448373811207e-12,94.42956773797201,8,Minimization exited successfully.
des_01346387.dat,0.3445,0.005,0,0,57376.253538036064,2.5722502957245167e-11,0.10293156775151147,2.5420503624481865e-13,343.95995984718354,9,Minimization exited successfully.
des_01346956.dat,0.3335,0.005,0,0,57390.82176002758,1.0465591125170877e-10,0.1935670315870084,2.6920565469159174e-12,414.63921816052294,4,Minimization exited successfully.
des_01346966.dat,0.3355,0.005,0,0,57386.05515933587,9.95822301161386e-11,0.3405449758065515,2.5589844287662917e-12,219.34608681107375,8,Minimization exited successfully.
