#      NAME  RED LC-DATA ST      ST-err   COL     COL-err BMAG     BMAG-err   CHI2DOF   MJDMAX    MJDMAX-err
   SDSS16115 -0.000   1    0.960    0.044    0.547    0.115   21.049    0.055   24.757   54040.833  0.387
   SDSS16119  0.157   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16120 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16121 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16124  0.081   0    1.239    0.251      NaN      NaN      NaN      NaN    4.130   54024.457  2.195
   SDSS16125  0.116   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16127  0.375   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16129 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16130 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16136  0.343   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16137  0.614   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.503   54026.822  1.534
   SDSS16141  0.025   1    0.400   -0.000      NaN      NaN      NaN      NaN    3.252   54050.464  2.313
   SDSS16143  0.062   1    0.400   -0.000      NaN      NaN      NaN      NaN   23.005   54009.507  0.534
   SDSS16144  0.300   1    0.948    0.067    0.375    0.114   22.096    0.087    9.131   54002.590  0.364
   SDSS16148 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16149  0.040   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.175   54027.580  1.929
   SDSS16150  0.072   1    1.162    0.249    0.919    0.067   21.823    0.213    2.433   54046.780  1.325
   SDSS16152  0.272   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16153 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16154  0.088   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.526   54044.859  2.014
   SDSS16158  0.066   1    1.625    1.263      NaN      NaN   25.011    1.040    1.077   53981.414  7.278
   SDSS16160  0.320   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16161  0.155   1    2.600    0.000      NaN      NaN      NaN      NaN    0.932   54009.238  1.640
   SDSS16163  0.155   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16164  0.393   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.807   54025.949  1.411
   SDSS16167  0.081   1    1.360    0.928      NaN      NaN   24.360    0.768    1.640   54003.394  4.154
   SDSS16169  0.359   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16172  0.219   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16175  0.330   1    2.600    0.000      NaN      NaN      NaN      NaN    5.116   54019.469  4.931
   SDSS16176  0.036   1    2.600   -0.000      NaN      NaN      NaN      NaN    0.935   54018.833  4.196
   SDSS16177 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    sn2006nx  0.125   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16180 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    1.615   54027.069  1.531
   SDSS16181  0.046   1    2.600    0.000      NaN      NaN      NaN      NaN    2.903   54024.212  1.281
   SDSS16193 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16199  0.282   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16200  0.090   1    1.768    0.050   -0.160    0.078   20.734    0.028    1.555   54055.396  0.379
   SDSS16202 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16204  0.055   1    1.777    0.126    1.046    0.059   20.874    0.040    2.000   54057.698  0.676
   SDSS16209  0.094   0    0.400    0.000      NaN      NaN      NaN      NaN    0.860   54020.525  4.333
   SDSS16212 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16218  0.030   1    0.400   -0.000      NaN      NaN      NaN      NaN   17.931   53997.767  4.807
   SDSS16219  0.259   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16221  0.397   1    1.863    0.074   -0.181    0.052   22.679    0.089    1.947   54056.436  1.157
   SDSS16222 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    1.514   54060.187  3.202
   SDSS16223  2.769   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16227 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.715   54058.545  2.523
   SDSS16228  0.050   1    2.600   -0.000      NaN      NaN      NaN      NaN    6.730   54004.764  1.229
   SDSS16230  0.691   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.998   54051.896  1.374
   SDSS16233 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.650   54029.436  1.366
   SDSS16234 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16236  0.406   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16237  0.313   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16238  0.335   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16241  0.098   1    1.212    0.034   -0.162    0.087   20.598    0.027    5.270   54053.465  0.242
   SDSS16246  0.037   1    0.791    0.260      NaN      NaN   25.281    0.450    0.597   54032.926  1.352
   SDSS16247 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16249  0.054   1    1.538    0.514      NaN      NaN   25.164    0.524    2.837   54038.762  2.723
   SDSS16262  0.076   1    2.397    1.940      NaN      NaN   25.698    1.097    0.906   53986.723 12.876
   SDSS16277  0.396   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16282  0.087   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16289  0.235   1    2.600    0.000      NaN      NaN      NaN      NaN   21.116   54023.051  0.350
   SDSS16290  0.151   1    1.150    0.025   -0.087    0.037   20.456    0.061    3.336   54056.949  0.273
   SDSS16291  0.095   1    0.763    0.247    0.036    0.316   25.746    0.529    4.282   54056.337  1.227
   SDSS16292 -0.000   1    1.898    1.106      NaN      NaN   25.560    0.917    4.270   53989.843  4.199
   SDSS16294  0.138   1    0.400    0.000      NaN      NaN      NaN      NaN   22.662   54008.167  3.040
   SDSS16295  0.000   1    0.527    0.593      NaN      NaN   25.639    2.117    1.039   54053.666  3.187
   SDSS16298  0.283   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16312  0.289   1    1.380    0.073    0.144    0.074   21.366    0.052    1.654   54057.937  0.658
   SDSS16336  0.149   1    2.600   -0.000      NaN      NaN      NaN      NaN    0.874   54016.277  3.695
   SDSS16354 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.712   54020.149  1.985
   SDSS16356  0.399   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16362  0.180   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16393  0.316   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16395  0.108   1    1.619    0.133    0.118    0.204   21.521    0.043    1.051   54056.714  0.776
   SDSS16396  0.301   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16399  0.119   1    2.600   -0.000      NaN      NaN      NaN      NaN    0.961   54041.806  3.275
   SDSS16400  0.099   1    0.685    0.211      NaN      NaN   24.303    0.474    0.893   54004.939  1.355
   SDSS16401  0.058   0    1.156    0.868      NaN      NaN   24.174    2.867    4.131   54070.247 12.664
   SDSS16403  0.091   0    2.138    2.199      NaN      NaN      NaN      NaN    4.533   53966.242 22.515
   SDSS16405  0.276   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16406  0.174   1    1.745    0.076    0.044    0.037   21.144    0.037    2.410   54060.100  0.800
   SDSS16408  0.267   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16409 -9.000   1    1.096    0.033      NaN      NaN   20.391    0.038    3.163   54061.200  0.317
   SDSS16410  0.288   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16411  0.211   1    2.384    0.389   -0.667    0.221   26.735    0.366    1.235   54017.513  1.795
   SDSS16413  0.231   1    2.036    0.200   -0.235    0.129   22.496    0.103    1.457   54049.921  1.517
   SDSS16417  0.292   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16418  0.167   1    1.242    0.040   -0.146    0.048   21.424    0.035    1.749   54058.651  0.430
   SDSS16420 -9.000   1    1.405    0.065      NaN      NaN   21.910    0.061    1.510   54052.862  0.640
   SDSS16430  0.041   1    1.340    0.799      NaN      NaN   25.151    0.389    1.674   53990.717 17.777
   SDSS16432  0.400   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16433  0.403   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16434  0.345   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16436 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16439  0.397   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16441  0.291   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16451  0.191   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16452  0.206   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16454  0.230   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16456 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.308   54042.317  1.205
   SDSS16457 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16458  0.186   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16459  0.317   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.318   54016.759  2.877
   SDSS16460  0.282   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16462  0.245   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16464 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16466  0.188   1    1.187    0.057   -0.441    0.058   21.057    0.055    4.222   54053.901  0.459
   SDSS16467  0.221   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16468  0.227   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16469  0.143   1    0.991    0.012   -0.107    0.054   20.785    0.044   44.748   54061.955  0.277
   SDSS16470  0.225   1    1.361    0.105   -0.571    0.121   21.875    0.096    2.759   54054.051  1.116
   SDSS16471 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.472   54024.992  1.796
   SDSS16472  0.310   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16476 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    2.980   54035.377  1.388
   SDSS16477  0.401   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16478  0.364   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16479 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    3.798   54041.447  1.014
   SDSS16481 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16484  0.257   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16540  1.026   0    2.600   -0.000      NaN      NaN      NaN      NaN    2.267   54065.914  0.809
   SDSS16543  0.289   1    1.438    0.110    0.249    0.102   21.570    0.069    1.268   54056.361  0.969
   SDSS16546  0.366   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16547  0.361   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16550 -9.000   0    1.718    0.367      NaN      NaN   22.591    0.173    2.760   54062.891  4.187
   SDSS16551  0.300   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16552  0.110   1    0.930    0.051      NaN      NaN   21.762    0.150    1.109   54048.533  0.767
   SDSS16553 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16554  0.510   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16556  0.079   1    1.790    0.137    1.063    0.057   21.523    0.076    2.746   54050.374  0.745
   SDSS16561 -9.000   1    2.074    0.311      NaN      NaN   24.254    0.193    2.482   54056.591  3.676
   SDSS16563  0.345   1    1.634    0.133    0.277    0.132   22.118    0.110    1.240   54042.298  0.920
   SDSS16565  0.372   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16572 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16575 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.954   54042.087  1.595
   SDSS16576  0.133   1    1.149    0.042    0.542    0.062   21.617    0.061    1.859   54057.556  0.521
   SDSS16577 -9.000   1    1.197    0.316      NaN      NaN   20.750    0.121    3.778   54059.572  2.109
   SDSS16584  0.393   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16586  0.320   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16588 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    1.028   54013.646  4.353
   SDSS16590  0.306   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16592  0.516   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.602   54045.618  0.808
   SDSS16596 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.373   54048.299  1.798
   SDSS16606  0.226   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16617 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    0.944   54038.469  2.724
   SDSS16622  0.076   1    1.131    0.397      NaN      NaN   25.012    0.612    1.384   54031.381  2.516
   SDSS16624  0.057   1    2.600   -0.000      NaN      NaN      NaN      NaN    4.744   54035.704  1.558
   SDSS16625  0.112   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16626  0.282   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16634  0.223   1    1.303    0.166   -0.172    0.048   20.956    0.068    3.106   54063.152  1.430
   SDSS16635 -9.000   1    1.186    0.125      NaN      NaN   22.068    0.094    0.786   54060.685  1.607
   SDSS16638  0.273   1    0.633    0.111      NaN      NaN   25.394    0.331   13.428   54016.125  1.301
   SDSS16640  0.340   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16648  0.201   1    2.024    0.164    0.035    0.061   21.464    0.078    1.361   54063.957  1.909
   SDSS16650  0.362   1    1.678    0.139    0.268    0.101   21.634    0.065    0.995   54061.440  1.279
   SDSS16652  0.239   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16653  1.544   0    2.600   -0.000      NaN      NaN      NaN      NaN    2.118   54069.001  1.703
   SDSS16655 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16656  0.143   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.834   54019.349  5.123
   SDSS16657  0.192   1    1.337    0.049   -0.200    0.048   21.165    0.043    1.212   54059.751  0.545
   SDSS16659  0.109   0    2.600   -0.000      NaN      NaN      NaN      NaN    2.496   54076.753  6.265
   SDSS16661 -9.000   1    0.400   -0.000      NaN      NaN      NaN      NaN    6.104   54055.167  0.477
   SDSS16663  0.102   0    1.616    0.607      NaN      NaN   23.631    2.393    2.622   54085.349 13.405
   SDSS16665  0.140   1    0.469    0.039   -0.376    0.237   22.287    0.200    2.585   54026.698  0.510
   SDSS16666  0.133   1    1.476    0.136    0.377    0.060   21.499    0.078    1.427   54064.742  1.146
   SDSS16667  0.207   0    2.600   -0.000      NaN      NaN      NaN      NaN    4.016   54068.629  4.775
   SDSS16670  0.169   1    2.269    0.405   -4.336    0.466   23.608    0.228    1.877   54047.592  2.917
   SDSS16709 -0.001   1    2.600    0.000      NaN      NaN      NaN      NaN    5.405   54016.672  2.069
   SDSS16711  0.339   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16712  0.154   1    1.595    0.556   -0.940    0.312   22.820    0.524    3.285   53990.752  4.787
   SDSS16714 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16715  0.210   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16716  0.150   1    0.400   -0.000      NaN      NaN      NaN      NaN   10.142   54050.629  1.814
   SDSS16718 -9.000   1    1.835    0.629      NaN      NaN   23.280    0.273    2.386   54064.438  7.349
   SDSS16721  0.367   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16722  0.345   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16723 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    3.234   54044.076  1.060
   SDSS16727  0.261   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16734  0.190   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16735  0.200   0    1.125    0.133   -0.171    0.059   20.996    0.079    1.710   54063.301  1.255
   SDSS16739  0.266   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16740  0.221   0    1.303    0.143   -0.219    0.068   21.007    0.138    1.156   54067.780  1.828
   SDSS16742 -9.000   1    0.933    0.076      NaN      NaN   21.716    0.053    1.653   54059.253  0.527
   SDSS16743  0.107   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16744  0.335   1    1.904    0.372    0.030    0.191   22.230    0.158    0.896   54065.094  4.131
   SDSS16750 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    1.852   54046.728  2.979
   SDSS16751  1.859   1    2.600   -0.000      NaN      NaN      NaN      NaN    7.244   54057.904  2.025
   SDSS16752 -0.000   1    2.569    0.311    3.131    0.156   26.860    0.194    3.838   54033.134  1.907
   SDSS16753 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16754  0.135   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16756  0.299   0    0.963    0.117    0.228    0.145   21.493    0.112    0.461   54063.568  1.446
   SDSS16759 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16761  0.422   1    1.169    0.082    0.218    0.073   22.366    0.076    1.043   54057.466  1.211
   SDSS16762 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    3.205   53988.165  3.700
   SDSS16763  0.079   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16766 -9.000   1    1.198    0.103      NaN      NaN   21.937    0.110    1.174   54058.344  1.137
   SDSS16767 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16768  0.169   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16770 -9.000   0    2.600    0.000      NaN      NaN      NaN      NaN    0.894   53913.212 10.736
   SDSS16772 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.531   54048.422  1.441
   SDSS16780 -9.000   1    2.192    0.296      NaN      NaN   21.620    0.107    1.418   54064.725  2.945
   SDSS16787  3.333   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16788  0.250   1    0.862    0.076    0.063    0.112   22.003    0.086    1.163   54060.866  0.755
   SDSS16790  0.894   1    0.485    0.021      NaN      NaN   22.655    0.134    2.971   54058.673  0.449
   SDSS16794  0.322   1    1.643    0.148    0.628    0.168   21.482    0.138    1.476   54067.711  2.354
   SDSS16831  0.446   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16832 -9.000   0    0.970    0.028      NaN      NaN   21.074    0.096    3.970   54065.471  0.647
   SDSS16835 -9.000   1    1.063    0.953      NaN      NaN   21.215    0.370    1.433   54064.864  9.396
    sn2006qf  0.166   0    1.612    0.123   -0.042    0.062   20.818    0.103    1.028   54071.009  1.447
   SDSS16842  0.076   0    0.400    0.000      NaN      NaN      NaN      NaN    2.700   54027.971  2.415
   SDSS16846  0.211   1    2.600    0.000      NaN      NaN      NaN      NaN    8.216   54019.796  0.758
   SDSS16849  0.160   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16857  0.075   1    0.590    0.011   -0.389    0.080   19.914    0.030   30.824   54063.767  0.091
   SDSS16866 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16867  0.118   1    0.743    0.031   -0.387    0.107   20.727    0.043   17.180   54063.433  0.331
   SDSS16868 -9.000   0    2.600   -0.000      NaN      NaN      NaN      NaN   10.693   53855.880  4.563
   SDSS16869  0.076   1    0.995    0.182      NaN      NaN   22.963    0.324    1.479   54037.414  1.678
   SDSS16874  0.744   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.988   54041.922  1.028
   SDSS16875  0.212   0    0.596    0.068   -0.126    0.089   21.244    0.104    2.255   54063.380  0.714
   SDSS16877  0.129   1    1.275    0.351      NaN      NaN   25.503    0.492    0.926   54038.935  2.167
   SDSS16878 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16879  0.214   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16881  0.257   0    2.003    0.739    0.280    0.428   21.894    0.260    1.063   54069.643  7.809
   SDSS16882 -9.000   0    1.101    0.201      NaN      NaN   21.649    0.176    1.131   54067.421  2.337
   SDSS16884 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16885  0.222   1    0.969    0.189   -2.811    0.386   24.913    0.339    2.801   54000.684  1.721
   SDSS16886  0.214   0    1.874    0.366   -0.793    0.069   20.266    0.284    1.348   54075.822  4.437
   SDSS16888 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16889  0.256   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16890  0.204   0    2.600    0.000      NaN      NaN      NaN      NaN    3.669   53901.832 39.151
   SDSS16892  0.058   1    2.600   -0.000      NaN      NaN      NaN      NaN    9.131   54060.021  2.969
   SDSS16893  1.001   0    2.599    0.291      NaN      NaN   23.279    0.199    2.441   54073.400  5.427
   SDSS16897  0.558   0    2.600   -0.000      NaN      NaN      NaN      NaN    3.919   54066.688  1.087
   SDSS16898 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.251   54007.708  2.267
   SDSS16913 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16915 -9.000   0    1.113    0.159      NaN      NaN   21.457    0.175    0.440   54066.815  2.209
   SDSS16917  0.132   1    2.600    0.000      NaN      NaN      NaN      NaN    0.971   53989.551 11.163
   SDSS16923 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    2.747   54031.469  1.553
   SDSS16924  0.224   0    1.294    0.203   -0.642    0.087   20.599    0.240    2.141   54071.058  2.540
   SDSS16925  0.194   1    2.600    0.000      NaN      NaN      NaN      NaN    1.816   54058.770  1.239
   SDSS16928 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16930 -9.000   1    1.033    0.106      NaN      NaN   21.340    0.106    1.380   54061.219  0.970
   SDSS16942  0.146   1    2.600    0.000      NaN      NaN      NaN      NaN    3.570   54003.854  2.336
   SDSS16943  0.349   0    2.600    0.000      NaN      NaN      NaN      NaN    4.898   53839.592 35.865
   SDSS16946 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16947  0.228   1    0.787    0.447      NaN      NaN   24.234    0.421    0.995   54057.383  3.417
   SDSS16952  0.235   1    0.425    0.021   -0.445    0.114   22.190    0.092    1.873   54059.352  0.288
   SDSS16958 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16959  0.782   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.171   54063.454  1.232
   SDSS16960 -9.000   1    2.228    0.245      NaN      NaN   21.395    0.125    1.241   54066.921  2.820
   SDSS16962  0.119   1    0.400   -0.000      NaN      NaN      NaN      NaN    2.614   54005.525  3.322
   SDSS16964 -9.000   0    1.455    0.371      NaN      NaN   21.314    0.407    0.798   54072.486  4.993
   SDSS16968  0.104   1    1.959    0.628      NaN      NaN   26.495    0.530    1.003   54038.624  3.354
   SDSS16970  0.118   1    2.600   -0.000      NaN      NaN      NaN      NaN    0.793   53988.669  7.851
   SDSS16972 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16975  0.361   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16976 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16977  0.384   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16978  0.152   1    1.027    0.149   -0.212    0.116   22.215    0.095    1.514   54058.832  0.768
   SDSS16979  0.108   1    0.684    0.009   -0.437    0.089   20.630    0.036    2.880   54066.074  0.158
   SDSS16981 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16982 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16984 -9.000   1    1.028    0.056      NaN      NaN   21.367    0.129    1.492   54051.583  0.565
    sn2006qk  0.058   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS16991 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.120   54056.423  1.454
   SDSS16992  0.534   0    2.528    0.385      NaN      NaN   21.669    0.367    1.367   54082.651  6.963
   SDSS16994 -9.000   0    2.179    0.171      NaN      NaN   21.569    0.177    1.452   54072.689  3.068
   SDSS16995  0.389   1    2.600   -0.000      NaN      NaN      NaN      NaN    5.219   54012.067  1.428
   SDSS16997 -9.000   1    0.400   -0.000      NaN      NaN      NaN      NaN    6.437   54038.777  0.570
   SDSS16998  0.078   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.733   54058.472  2.281
   SDSS16999 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.415   54061.273  3.436
   SDSS17000  0.282   1    0.810    0.100   -0.316    0.104   23.073    0.148    1.359   54061.343  1.045
