type,ntemp,fraction,slope,redshift,redshift_error,age,age_error,obj_id,phase
IIL,2,0.04,0.0,0.3035,0.0002,0.0,0.0,19818,5.899999999906868
NotSN,7,0.13,0.1924,0.3048,0.0004,0.0,0.0,19818,5.899999999906868
AGN,1,0.02,0.0,0.3045,0.0,0.0,0.0,19818,5.899999999906868
Gal,5,0.09,0.2152,0.3048,0.0004,0.0,0.0,19818,5.899999999906868
LBV,1,0.02,0.0,0.3054,0.0,0.0,0.0,19818,5.899999999906868
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,19818,5.899999999906868
Ia,3,1.0,0.0,0.0907,0.0059,5.2,4.726,19899,0.39999999990686774
Ia-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ia-91T,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ia-csm,1,0.33,0.0,0.0811,0.0,-1.8,0.0,19899,0.39999999990686774
Ia-pec,2,0.67,0.0,0.0913,0.0009,6.2,1.414,19899,0.39999999990686774
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
II,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ia,3,1.0,0.0,0.0907,0.0059,5.2,4.726,19899,0.39999999990686774
Ia-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ia-91T,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ia-csm,1,0.33,0.0,0.0811,0.0,-1.8,0.0,19899,0.39999999990686774
Ia-pec,2,0.67,0.0,0.0913,0.0009,6.2,1.414,19899,0.39999999990686774
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
II,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ia,3,1.0,0.0,0.0907,0.0059,5.2,4.726,19899,0.39999999990686774
Ia-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ia-91T,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ia-csm,1,0.33,0.0,0.0811,0.0,-1.8,0.0,19899,0.39999999990686774
Ia-pec,2,0.67,0.0,0.0913,0.0009,6.2,1.414,19899,0.39999999990686774
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
II,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ia,3,1.0,0.0,0.0907,0.0059,5.2,4.726,19899,0.39999999990686774
Ia-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ia-91T,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ia-csm,1,0.33,0.0,0.0811,0.0,-1.8,0.0,19899,0.39999999990686774
Ia-pec,2,0.67,0.0,0.0913,0.0009,6.2,1.414,19899,0.39999999990686774
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
II,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,19899,0.39999999990686774
Ia,75,0.74,0.0473,0.2082,0.0066,8.9,14.679,19913,11.799999999813735
Ia-norm,64,0.63,0.069,0.2082,0.0069,8.9,14.458,19913,11.799999999813735
Ia-91T,3,0.03,-0.0054,0.2124,0.0039,9.2,2.248,19913,11.799999999813735
Ia-91bg,1,0.01,0.0,0.2022,0.0,3.9,0.0,19913,11.799999999813735
Ia-csm,1,0.01,0.0,0.2048,0.0,9.4,0.0,19913,11.799999999813735
Ia-pec,6,0.06,-0.0089,0.2081,0.0037,8.7,21.752,19913,11.799999999813735
Ib,13,0.13,0.0,0.1958,0.0013,1.2,5.749,19913,11.799999999813735
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,19913,11.799999999813735
Ib-pec,11,0.11,0.0,0.1956,0.0009,-0.7,4.531,19913,11.799999999813735
IIb,2,0.02,0.0,0.1978,0.0013,10.1,0.707,19913,11.799999999813735
Ic,13,0.13,-0.0269,0.211,0.0067,1.1,8.585,19913,11.799999999813735
Ic-norm,13,0.13,-0.0269,0.211,0.0067,1.1,8.585,19913,11.799999999813735
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19913,11.799999999813735
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,19913,11.799999999813735
II,0,0.0,0.0,0.0,0.0,0.0,0.0,19913,11.799999999813735
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,19913,11.799999999813735
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19913,11.799999999813735
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,19913,11.799999999813735
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,19913,11.799999999813735
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,19913,11.799999999813735
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,19913,11.799999999813735
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,19913,11.799999999813735
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,19913,11.799999999813735
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,19913,11.799999999813735
Ia,48,1.0,0.0,0.1553,0.0039,0.9,4.122,19940,-0.6000000000931323
Ia-norm,38,0.79,0.0544,0.155,0.0036,0.6,4.268,19940,-0.6000000000931323
Ia-91T,3,0.06,-0.0128,0.1641,0.0012,3.1,1.358,19940,-0.6000000000931323
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,19940,-0.6000000000931323
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,19940,-0.6000000000931323
Ia-pec,7,0.15,-0.0389,0.1584,0.0037,1.6,3.766,19940,-0.6000000000931323
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,19940,-0.6000000000931323
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,19940,-0.6000000000931323
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19940,-0.6000000000931323
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,19940,-0.6000000000931323
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,19940,-0.6000000000931323
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,19940,-0.6000000000931323
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19940,-0.6000000000931323
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,19940,-0.6000000000931323
II,0,0.0,0.0,0.0,0.0,0.0,0.0,19940,-0.6000000000931323
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,19940,-0.6000000000931323
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19940,-0.6000000000931323
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,19940,-0.6000000000931323
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,19940,-0.6000000000931323
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,19940,-0.6000000000931323
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,19940,-0.6000000000931323
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,19940,-0.6000000000931323
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,19940,-0.6000000000931323
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,19940,-0.6000000000931323
Ia,2,1.0,0.0,0.0461,0.0003,-1.4,0.707,19968,0.20000000018626451
Ia-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ia-91T,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ia-91bg,2,1.0,0.0,0.0461,0.0003,-1.4,0.707,19968,0.20000000018626451
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
II,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ia,2,1.0,0.0,0.0461,0.0003,-1.4,0.707,19968,0.20000000018626451
Ia-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ia-91T,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ia-91bg,2,1.0,0.0,0.0461,0.0003,-1.4,0.707,19968,0.20000000018626451
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
II,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ia,2,1.0,0.0,0.0461,0.0003,-1.4,0.707,19968,0.20000000018626451
Ia-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ia-91T,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ia-91bg,2,1.0,0.0,0.0461,0.0003,-1.4,0.707,19968,0.20000000018626451
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
II,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ia,2,1.0,0.0,0.0461,0.0003,-1.4,0.707,19968,0.20000000018626451
Ia-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ia-91T,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ia-91bg,2,1.0,0.0,0.0461,0.0003,-1.4,0.707,19968,0.20000000018626451
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
II,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,19968,0.20000000018626451
Ia,138,1.0,0.0,0.1748,0.0062,-0.1,5.149,19969,3.0
Ia-norm,128,0.93,0.0123,0.1747,0.0064,-0.25,5.235,19969,3.0
Ia-91T,4,0.03,0.0004,0.1754,0.0028,1.95,1.515,19969,3.0
Ia-91bg,2,0.01,0.0,0.1742,0.0019,-1.55,1.626,19969,3.0
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,19969,3.0
Ia-pec,4,0.03,0.0,0.1771,0.0024,1.3,6.09,19969,3.0
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,19969,3.0
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,19969,3.0
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19969,3.0
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,19969,3.0
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,19969,3.0
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,19969,3.0
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19969,3.0
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,19969,3.0
II,0,0.0,0.0,0.0,0.0,0.0,0.0,19969,3.0
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,19969,3.0
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19969,3.0
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,19969,3.0
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,19969,3.0
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,19969,3.0
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,19969,3.0
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,19969,3.0
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,19969,3.0
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,19969,3.0
Ia,58,1.0,0.0,0.2498,0.0072,5.7,5.117,19990,8.600000000093132
Ia-norm,46,0.79,0.0428,0.2503,0.0073,5.5,5.357,19990,8.600000000093132
Ia-91T,3,0.05,-0.0075,0.2595,0.0118,0.8,6.275,19990,8.600000000093132
Ia-91bg,1,0.02,-0.0005,0.2506,0.0,-0.4,0.0,19990,8.600000000093132
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,19990,8.600000000093132
Ia-pec,8,0.14,-0.0123,0.2487,0.0016,7.2,1.95,19990,8.600000000093132
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,19990,8.600000000093132
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,19990,8.600000000093132
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19990,8.600000000093132
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,19990,8.600000000093132
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,19990,8.600000000093132
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,19990,8.600000000093132
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19990,8.600000000093132
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,19990,8.600000000093132
II,0,0.0,0.0,0.0,0.0,0.0,0.0,19990,8.600000000093132
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,19990,8.600000000093132
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19990,8.600000000093132
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,19990,8.600000000093132
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,19990,8.600000000093132
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,19990,8.600000000093132
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,19990,8.600000000093132
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,19990,8.600000000093132
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,19990,8.600000000093132
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,19990,8.600000000093132
Ia,28,0.9,0.0639,0.2294,0.0043,4.45,3.938,19992,3.5
Ia-norm,28,0.9,0.0639,0.2294,0.0043,4.45,3.938,19992,3.5
Ia-91T,0,0.0,0.0,0.0,0.0,0.0,0.0,19992,3.5
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,19992,3.5
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,19992,3.5
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19992,3.5
Ib,1,0.03,0.0,0.2231,0.0,-22.2,0.0,19992,3.5
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,19992,3.5
Ib-pec,1,0.03,0.0,0.2231,0.0,-22.2,0.0,19992,3.5
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,19992,3.5
Ic,2,0.06,0.0,0.2343,0.0018,-0.95,1.061,19992,3.5
Ic-norm,2,0.06,0.0,0.2343,0.0018,-0.95,1.061,19992,3.5
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19992,3.5
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,19992,3.5
II,0,0.0,0.0,0.0,0.0,0.0,0.0,19992,3.5
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,19992,3.5
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,19992,3.5
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,19992,3.5
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,19992,3.5
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,19992,3.5
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,19992,3.5
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,19992,3.5
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,19992,3.5
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,19992,3.5
Ia,111,0.92,0.0097,0.2513,0.0058,4.2,5.884,20039,10.0
Ia-norm,100,0.83,-0.0312,0.2513,0.0058,3.7,6.069,20039,10.0
Ia-91T,5,0.04,0.0381,0.2583,0.0028,3.1,3.539,20039,10.0
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,20039,10.0
Ia-csm,1,0.01,-0.0007,0.2462,0.0,9.4,0.0,20039,10.0
Ia-pec,5,0.04,-0.0076,0.2492,0.0016,7.2,1.128,20039,10.0
Ib,2,0.02,0.0,0.2359,0.0003,4.9,12.021,20039,10.0
